ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio	All_GOI	cluster_1	cluster_2	cluster_3	cluster_4	cluster_5	cluster_6	cluster_7	cluster_8	cluster_9	cluster_10	cluster_11	sig_hours
D001835	Body Weight	7/257	237/12325	0.226214377485362	0.530168887622026	0.433762522175167	Acsl/Adh/ap/AttC/Irc/PKD/Tsf1	7	1	All Clusters ( 275 genes)	0.0272373540856031	0.0192292089249493	1.41645733799603	0.530168887622026	0	0	0	0	0	0	0	0	0	0	0	4
D058674	Chromosome Duplication	2/257	44/12325	0.233517299214884	0.530168887622026	0.433762522175167	Atpalpha/ninaC	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00356997971602434	2.17987265652635	0.530168887622026	0	0	0	0	0	0	0	0	0	0	0	3
D014855	Wallerian Degeneration	3/257	81/12325	0.238706004002075	0.530168887622026	0.433762522175167	Aldh/alrm/kra	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.00657200811359026	1.7761925349474	0.530168887622026	0	0	0	0	0	0	0	0	0	0	0	3
D002051	Burkitt Lymphoma	1/257	13/12325	0.239725744417395	0.530168887622026	0.433762522175167	nrv1	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00105476673427992	3.68901526489075	0.530168887622026	0	0	0	0	0	0	0	0	0	0	0	2
D010302	Parkinson Disease, Secondary	1/257	13/12325	0.239725744417395	0.530168887622026	0.433762522175167	Aldh	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00105476673427992	3.68901526489075	0.530168887622026	0	0	0	0	0	0	0	0	0	0	0	2
D038261	Alexander Disease	1/257	13/12325	0.239725744417395	0.530168887622026	0.433762522175167	Eaat1	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00105476673427992	3.68901526489075	0.530168887622026	0	0	0	0	0	0	0	0	0	0	0	2
D016868	Serratia Infections	4/257	120/12325	0.241214280624239	0.530168887622026	0.433762522175167	Dif/GlyP/GNBP3/SPE	4	1	All Clusters ( 275 genes)	0.0155642023346304	0.00973630831643002	1.59857328145266	0.530168887622026	0	0	0	0	0	0	0	0	0	0	0	4
D017204	Angelman Syndrome	3/257	82/12325	0.244278906692277	0.531369580536809	0.434744880060048	Atpalpha/Hrb27C/ninaC	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.00665314401622718	1.75453165037487	0.531369580536809	0	0	0	0	0	0	0	0	0	0	0	4
D007951	Leukemia, Myeloid	1/257	14/12325	0.255595666743965	0.548967561808837	0.449142829317282	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00113590263691684	3.42551417454141	0.548967561808837	0	0	0	0	0	0	0	0	0	0	0	2
D009135	Muscular Diseases	5/257	164/12325	0.257572457910307	0.548967561808837	0.449142829317282	AttC/CG9485/DptB/eas/GlyP	5	1	All Clusters ( 275 genes)	0.0194552529182879	0.0133062880324544	1.46210970864572	0.548967561808837	0	0	0	0	0	0	0	0	0	0	0	3
D009542	Niemann-Pick Diseases	2/257	48/12325	0.264544382834296	0.554414931006938	0.45359964422618	Npc2g/Npc2h	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00389452332657201	1.99821660181582	0.554414931006938	0	0	0	0	0	0	0	0	0	0	0	2
D000686	Amyloidosis	1/257	15/12325	0.271135583375173	0.554414931006938	0.45359964422618	Nep4	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00121703853955375	3.19714656290532	0.554414931006938	0	0	0	0	0	0	0	0	0	0	0	2
D005693	Galactosemias	1/257	15/12325	0.271135583375173	0.554414931006938	0.45359964422618	Galk	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00121703853955375	3.19714656290532	0.554414931006938	0	0	0	0	0	0	0	0	0	0	0	2
D016115	Albinism, Oculocutaneous	1/257	15/12325	0.271135583375173	0.554414931006938	0.45359964422618	v	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00121703853955375	3.19714656290532	0.554414931006938	0	0	0	0	0	0	0	0	0	0	0	2
D008569	Memory Disorders	4/257	127/12325	0.273266127131382	0.554414931006938	0.45359964422618	Eaat1/kra/nrv2/Odc1	4	1	All Clusters ( 275 genes)	0.0155642023346304	0.0103042596348884	1.51046294310487	0.554414931006938	0	0	0	0	0	0	0	0	0	0	0	3
D014406	Tularemia	1/257	16/12325	0.286352330334765	0.575431825720338	0.470794808770942	AttC	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00129817444219067	2.99732490272374	0.575431825720338	0	0	0	0	0	0	0	0	0	0	0	2
D019337	Hematologic Neoplasms	2/257	52/12325	0.295582321723952	0.58837613097881	0.481385310454102	CG3829/Idgf1	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00421906693711968	1.84450763244538	0.58837613097881	0	0	0	0	0	0	0	0	0	0	0	2
D005776	Gaucher Disease	1/257	17/12325	0.301252602583036	0.594058870514211	0.486034695756201	tok	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00137931034482759	2.82101167315175	0.594058870514211	0	0	0	0	0	0	0	0	0	0	0	2
D012893	Sleep Wake Disorders	2/257	54/12325	0.31104034788192	0.59721563665771	0.488617432835442	Pdfr/Ubx	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00438133874239351	1.7761925349474	0.59721563665771	0	0	0	0	0	0	0	0	0	0	0	2
D010001	Osteitis Deformans	1/257	18/12325	0.315842956916491	0.59721563665771	0.488617432835442	Hrb27C	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.0014604462474645	2.6642888024211	0.59721563665771	0	0	0	0	0	0	0	0	0	0	0	2
D012772	Shock, Septic	1/257	18/12325	0.315842956916491	0.59721563665771	0.488617432835442	DNaseII	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.0014604462474645	2.6642888024211	0.59721563665771	0	0	0	0	0	0	0	0	0	0	0	2
D017600	Neuroectodermal Tumor, Melanotic	1/257	18/12325	0.315842956916491	0.59721563665771	0.488617432835442	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.0014604462474645	2.6642888024211	0.59721563665771	0	0	0	0	0	0	0	0	0	0	0	2
D009422	Nervous System Diseases	8/257	309/12325	0.317005456424946	0.59721563665771	0.488617432835442	Acsl/Atpalpha/eas/Slob/svp/toy/trio/Ubx	8	1	All Clusters ( 275 genes)	0.0311284046692607	0.0250709939148073	1.24161031569139	0.59721563665771	0	0	0	0	0	0	0	0	0	0	0	5
D015419	Spastic Paraplegia, Hereditary	4/257	138/12325	0.324877651287191	0.606629950633605	0.496319839879827	Acsl/CG11089/Pdh/sqd	4	1	All Clusters ( 275 genes)	0.0155642023346304	0.0111967545638945	1.39006372300231	0.606629950633605	0	0	0	0	0	0	0	0	0	0	0	4
D007251	Influenza, Human	1/257	19/12325	0.330129814808135	0.611029744951898	0.499919571823953	Vha68-2	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00154158215010142	2.52406307597788	0.611029744951898	0	0	0	0	0	0	0	0	0	0	0	2
D014178	Translocation, Genetic	7/257	273/12325	0.343323966458133	0.629924842805792	0.51537876887079	Adh/ap/Dr/ninaC/svp/Ubx/yellow-f2	7	1	All Clusters ( 275 genes)	0.0272373540856031	0.0221501014198783	1.22967175496358	0.629924842805792	0	0	0	0	0	0	0	0	0	0	0	4
D005910	Glioma	3/257	100/12325	0.346673635773809	0.629988897786474	0.515431176038821	Aldh/Tsp5D/Ubx	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.00811359026369168	1.43871595330739	0.629988897786474	0	0	0	0	0	0	0	0	0	0	0	4
D040181	Genetic Diseases, X-Linked	2/257	59/12325	0.349330336687287	0.629988897786474	0.515431176038821	CG2145/CG5390	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00478701825557809	1.62566774385016	0.629988897786474	0	0	0	0	0	0	0	0	0	0	0	3
D005207	Fasciculation	1/257	21/12325	0.357818067176294	0.639827221815238	0.523480490784231	ap	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00170385395537525	2.28367611636094	0.639827221815238	0	0	0	0	0	0	0	0	0	0	0	2
D002771	Cholera	1/257	22/12325	0.371231652736737	0.65274898939543	0.534052553059868	Irc	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00178498985801217	2.17987265652635	0.65274898939543	0	0	0	0	0	0	0	0	0	0	0	2
D010245	Paralyses, Familial Periodic	1/257	22/12325	0.371231652736737	0.65274898939543	0.534052553059868	eas	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00178498985801217	2.17987265652635	0.65274898939543	0	0	0	0	0	0	0	0	0	0	0	2
D006816	Huntington Disease	11/257	467/12325	0.383139258219074	0.66811887177045	0.54662756283539	AkhR/Aldh/CG3999/Eaat1/Eaat2/GlyP/moody/Prat2/St1/Ubx/v	11	1	All Clusters ( 275 genes)	0.0428015564202335	0.0378904665314402	1.12961281130488	0.66811887177045	0	0	0	0	0	0	0	0	0	0	0	5
D000435	Alcoholic Intoxication	2/257	64/12325	0.386882488800078	0.669116435547675	0.547443728759385	Adh/cv-2	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00519269776876268	1.49866245136187	0.669116435547675	0	0	0	0	0	0	0	0	0	0	0	3
D010523	Peripheral Nervous System Diseases	2/257	65/12325	0.39428267805186	0.675927069165028	0.553015910915763	Hex-C/Nep4	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00527383367139959	1.4756061059563	0.675927069165028	0	0	0	0	0	0	0	0	0	0	0	2
D019465	Craniofacial Abnormalities	1/257	24/12325	0.397227282352908	0.675927069165028	0.553015910915763	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.001947261663286	1.99821660181582	0.675927069165028	0	0	0	0	0	0	0	0	0	0	0	2
D064420	Drug-Related Side Effects and Adverse Reactions	2/257	67/12325	0.408959446956142	0.690323546461968	0.564794520427851	Hex-C/Nep4	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00543610547667343	1.43155816249492	0.690323546461968	0	0	0	0	0	0	0	0	0	0	0	2
D016891	Polycystic Kidney, Autosomal Dominant	1/257	26/12325	0.422152164875309	0.706937355465795	0.578387260146622	ninaC	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00210953346855984	1.84450763244538	0.706937355465795	0	0	0	0	0	0	0	0	0	0	0	2
D003704	Dementia	1/257	27/12325	0.434226877748472	0.710247063604091	0.581095128117091	nec	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00219066937119675	1.7761925349474	0.710247063604091	0	0	0	0	0	0	0	0	0	0	0	2
D013274	Stomach Neoplasms	1/257	27/12325	0.434226877748472	0.710247063604091	0.581095128117091	trio	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00219066937119675	1.7761925349474	0.710247063604091	0	0	0	0	0	0	0	0	0	0	0	2
D020257	Ventricular Remodeling	1/257	27/12325	0.434226877748472	0.710247063604091	0.581095128117091	svp	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00219066937119675	1.7761925349474	0.710247063604091	0	0	0	0	0	0	0	0	0	0	0	2
D011125	Adenomatous Polyposis Coli	1/257	28/12325	0.4460502386542	0.720324153725017	0.589339791523586	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00227180527383367	1.71275708727071	0.720324153725017	0	0	0	0	0	0	0	0	0	0	0	2
D007249	Inflammation	9/257	397/12325	0.447215469848233	0.720324153725017	0.589339791523586	AttC/Dif/DptB/fon/Hayan/Irc/moody/SPE/Ubx	9	1	All Clusters ( 275 genes)	0.0350194552529183	0.032210953346856	1.08719089670584	0.720324153725017	0	0	0	0	0	0	0	0	0	0	0	4
D003635	De Lange Syndrome	1/257	29/12325	0.45762745981919	0.727751323440394	0.595416398324892	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00235294117647059	1.65369649805447	0.727751323440394	0	0	0	0	0	0	0	0	0	0	0	2
D016472	Motor Neuron Disease	3/257	120/12325	0.458724767855794	0.727751323440394	0.595416398324892	Atpalpha/CRMP/trio	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.00973630831643002	1.19892996108949	0.727751323440394	0	0	0	0	0	0	0	0	0	0	0	3
D009389	Neovascularization, Pathologic	1/257	30/12325	0.468963645800522	0.731412082716094	0.598411481992713	Pdfr	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00243407707910751	1.59857328145266	0.731412082716094	0	0	0	0	0	0	0	0	0	0	0	2
D013203	Staphylococcal Infections	1/257	30/12325	0.468963645800522	0.731412082716094	0.598411481992713	PGRP-SD	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00243407707910751	1.59857328145266	0.731412082716094	0	0	0	0	0	0	0	0	0	0	0	2
D007319	Sleep Initiation and Maintenance Disorders	2/257	76/12325	0.472701990608245	0.731412082716094	0.598411481992713	Nepl15/Gel	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00616632860040568	1.26203153798894	0.731412082716094	0	0	0	0	0	0	0	0	0	0	0	3
D009223	Myotonic Dystrophy	3/257	123/12325	0.474897892569217	0.731412082716094	0.598411481992713	Cyp304a1/svp/v	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.00997971602434077	1.16968776691658	0.731412082716094	0	0	0	0	0	0	0	0	0	0	0	3
D000437	Alcoholism	5/257	220/12325	0.48653625227805	0.743906878483105	0.60863421337605	Adh/Dif/Dr/klg/kra	5	1	All Clusters ( 275 genes)	0.0194552529182879	0.0178498985801217	1.08993632826318	0.743906878483105	0	0	0	0	0	0	0	0	0	0	0	4
D014777	Virus Diseases	3/257	129/12325	0.506557676771854	0.768947264740008	0.62912123430961	DptB/PGRP-SD/Prat2	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.0104665314401623	1.11528368473441	0.768947264740008	0	0	0	0	0	0	0	0	0	0	0	2
D000015	Abnormalities, Multiple	1/257	35/12325	0.522200445957235	0.787030672121261	0.643916339375839	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00283975659229209	1.37020566981656	0.787030672121261	0	0	0	0	0	0	0	0	0	0	0	2
D009436	Neural Tube Defects	1/257	36/12325	0.532191860553573	0.789655982105102	0.64606426073952	Dr	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00292089249492901	1.33214440121055	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D008546	Melanoma, Experimental	1/257	37/12325	0.541975137617429	0.789655982105102	0.64606426073952	yellow-f2	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00300202839756592	1.29614049847513	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D020966	Muscular Disorders, Atrophic	1/257	37/12325	0.541975137617429	0.789655982105102	0.64606426073952	Dif	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00300202839756592	1.29614049847513	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D007942	Leukemia, Experimental	1/257	38/12325	0.551554596409122	0.789655982105102	0.64606426073952	Dif	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00308316430020284	1.26203153798894	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D057165	Proteostasis Deficiencies	1/257	38/12325	0.551554596409122	0.789655982105102	0.64606426073952	Eaat1	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00308316430020284	1.26203153798894	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D063647	Fetal Alcohol Spectrum Disorders	1/257	38/12325	0.551554596409122	0.789655982105102	0.64606426073952	CG6277	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00308316430020284	1.26203153798894	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D019973	Alcohol-Related Disorders	2/257	89/12325	0.557069366696055	0.789655982105102	0.64606426073952	Adh/moody	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.0072210953346856	1.07768985266471	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	3
D008664	Metal Metabolism, Inborn Errors	1/257	39/12325	0.560934466900117	0.789655982105102	0.64606426073952	Tsf1	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00316430020283976	1.22967175496358	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D002828	Choristoma	2/257	90/12325	0.563150985261423	0.789655982105102	0.64606426073952	ap/toy	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00730223123732252	1.06571552096844	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D000690	Amyotrophic Lateral Sclerosis	7/257	340/12325	0.56747624741389	0.789655982105102	0.64606426073952	Atpalpha/CRMP/Eaat1/Eaat2/Hrb27C/Sox102F/sqd	7	1	All Clusters ( 275 genes)	0.0272373540856031	0.0275862068965517	0.987354085603113	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	4
D020754	Spinocerebellar Ataxias	5/257	241/12325	0.567576703099804	0.789655982105102	0.64606426073952	Adgf-D/Aldh/CG6910/Mal-B2/ninaC	5	1	All Clusters ( 275 genes)	0.0194552529182879	0.019553752535497	0.994962623310784	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	4
D020734	Parkinsonian Disorders	3/257	142/12325	0.571558707773876	0.789655982105102	0.64606426073952	CG11459/Irc/Slob	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.0115212981744422	1.01318024880802	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	3
D025063	Chromosome Disorders	2/257	92/12325	0.57513453411048	0.789655982105102	0.64606426073952	ap/Ubx	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00746450304259635	1.04254779225173	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D007246	Infertility	3/257	143/12325	0.57633659357434	0.789655982105102	0.64606426073952	ap/Ubx/Yp2	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.0116024340770791	1.00609507224293	0.789655982105102	0	0	0	0	0	0	0	0	0	0	0	2
D012164	Retinal Diseases	1/257	45/12325	0.613248419058032	0.824548835163084	0.674612167456951	ninaC	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00365111561866126	1.06571552096844	0.824548835163084	0	0	0	0	0	0	0	0	0	0	0	2
D066263	Protein Aggregation, Pathological	1/257	45/12325	0.613248419058032	0.824548835163084	0.674612167456951	CRMP	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00365111561866126	1.06571552096844	0.824548835163084	0	0	0	0	0	0	0	0	0	0	0	2
D030342	Genetic Diseases, Inborn	5/257	255/12325	0.617814382199739	0.824548835163084	0.674612167456951	Adh/Dif/ninaC/svp/Ubx	5	1	All Clusters ( 275 genes)	0.0194552529182879	0.0206896551724138	0.940337224383917	0.824548835163084	0	0	0	0	0	0	0	0	0	0	0	5
D010051	Ovarian Neoplasms	2/257	100/12325	0.620659903496174	0.824548835163084	0.674612167456951	ap/AttC	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00811359026369168	0.959143968871595	0.824548835163084	0	0	0	0	0	0	0	0	0	0	0	2
D045888	Ganglion Cysts	1/257	46/12325	0.621342487160807	0.824548835163084	0.674612167456951	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00373225152129817	1.04254779225173	0.824548835163084	0	0	0	0	0	0	0	0	0	0	0	2
D018813	Multiple Endocrine Neoplasia Type 2a	2/257	102/12325	0.631439153668881	0.832710383900836	0.681289613169055	Gel/trio	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.00827586206896552	0.940337224383917	0.832710383900836	0	0	0	0	0	0	0	0	0	0	0	3
D009472	Neuronal Ceroid-Lipofuscinoses	1/257	48/12325	0.637027878065898	0.83486262280686	0.683050487105638	CG17841	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00389452332657201	0.999108300907912	0.83486262280686	0	0	0	0	0	0	0	0	0	0	0	2
D006333	Heart Failure	1/257	49/12325	0.644626137847365	0.838090212380952	0.685691169022081	DptB	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00397565922920892	0.978718335583261	0.838090212380952	0	0	0	0	0	0	0	0	0	0	0	2
D004342	Drug Hypersensitivity	1/257	50/12325	0.652065945811948	0.838090212380952	0.685691169022081	Ndg	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00405679513184584	0.959143968871595	0.838090212380952	0	0	0	0	0	0	0	0	0	0	0	2
D020271	Heredodegenerative Disorders, Nervous System	2/257	107/12325	0.657342866055518	0.838090212380952	0.685691169022081	Hrb27C/sqd	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.0086815415821501	0.896396232590276	0.838090212380952	0	0	0	0	0	0	0	0	0	0	0	2
D004065	Digestive System Abnormalities	1/257	51/12325	0.65935059362672	0.838090212380952	0.685691169022081	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00413793103448276	0.940337224383917	0.838090212380952	0	0	0	0	0	0	0	0	0	0	0	2
D009069	Movement Disorders	1/257	51/12325	0.65935059362672	0.838090212380952	0.685691169022081	nec	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00413793103448276	0.940337224383917	0.838090212380952	0	0	0	0	0	0	0	0	0	0	0	2
D009456	Neurofibromatosis 1	1/257	53/12325	0.673467236288067	0.850907705729235	0.696177918381614	Eaat1	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00430020283975659	0.90485280082226	0.850907705729235	0	0	0	0	0	0	0	0	0	0	0	2
D005128	Eye Diseases	1/257	55/12325	0.687001061877518	0.857735053586723	0.701763775446359	Atpalpha	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00446247464503043	0.871949062610541	0.857735053586723	0	0	0	0	0	0	0	0	0	0	0	2
D009447	Neuroblastoma	1/257	55/12325	0.687001061877518	0.857735053586723	0.701763775446359	Pdh	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00446247464503043	0.871949062610541	0.857735053586723	0	0	0	0	0	0	0	0	0	0	0	2
D009137	Muscular Dystrophy, Animal	1/257	57/12325	0.699976042355419	0.86879379374702	0.710811584806741	trio	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00462474645030426	0.841354358659294	0.86879379374702	0	0	0	0	0	0	0	0	0	0	0	2
D009421	Nervous System Malformations	2/257	119/12325	0.713574555395431	0.877108090314396	0.717614002552062	trio/Ubx	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.0096551724137931	0.806003335186214	0.877108090314396	0	0	0	0	0	0	0	0	0	0	0	3
D003110	Colonic Neoplasms	1/257	62/12325	0.730117106746785	0.877108090314396	0.717614002552062	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00503042596348884	0.773503200702899	0.877108090314396	0	0	0	0	0	0	0	0	0	0	0	2
D012303	Ring Chromosomes	1/257	62/12325	0.730117106746785	0.877108090314396	0.717614002552062	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00503042596348884	0.773503200702899	0.877108090314396	0	0	0	0	0	0	0	0	0	0	0	2
D017880	Limb Deformities, Congenital	1/257	62/12325	0.730117106746785	0.877108090314396	0.717614002552062	Ubx	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00503042596348884	0.773503200702899	0.877108090314396	0	0	0	0	0	0	0	0	0	0	0	2
D001932	Brain Neoplasms	6/257	346/12325	0.732440862338985	0.877108090314396	0.717614002552062	Aldh/CG8586/Dr/tok/Tsp5D/Ubx	6	1	All Clusters ( 275 genes)	0.0233463035019455	0.0280730223123732	0.831627718674794	0.877108090314396	0	0	0	0	0	0	0	0	0	0	0	5
D063646	Carcinogenesis	8/257	454/12325	0.735432222351761	0.877108090314396	0.717614002552062	Aldh/ap/Cyp6d2/Irc/kra/Spat/svp/toy	8	1	All Clusters ( 275 genes)	0.0311284046692607	0.0368356997971602	0.845060765525635	0.877108090314396	0	0	0	0	0	0	0	0	0	0	0	4
D006948	Hyperkinesis	1/257	63/12325	0.735773137372739	0.877108090314396	0.717614002552062	cv-2	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00511156186612576	0.761225372120314	0.877108090314396	0	0	0	0	0	0	0	0	0	0	0	2
D015470	Leukemia, Myeloid, Acute	1/257	64/12325	0.74131108417548	0.878745161578799	0.718953387373026	svp	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00519269776876268	0.749331225680934	0.878745161578799	0	0	0	0	0	0	0	0	0	0	0	2
D003681	Dehydration	2/257	134/12325	0.772810231196729	0.905749997636143	0.741047640869681	Lkr/trio	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.0108722109533469	0.715779081247459	0.905749997636143	0	0	0	0	0	0	0	0	0	0	0	2
D007410	Intestinal Diseases	1/257	71/12325	0.776970377119156	0.905749997636143	0.741047640869681	Irc	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.0057606490872211	0.675453499205349	0.905749997636143	0	0	0	0	0	0	0	0	0	0	0	2
D014786	Vision Disorders	1/257	71/12325	0.776970377119156	0.905749997636143	0.741047640869681	eas	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.0057606490872211	0.675453499205349	0.905749997636143	0	0	0	0	0	0	0	0	0	0	0	2
D004194	Disease	3/257	198/12325	0.785572317104153	0.910745928071299	0.745135107027653	Apoltp/cv-d/eas	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.0160649087221095	0.726624218842118	0.910745928071299	0	0	0	0	0	0	0	0	0	0	0	3
D024821	Metabolic Syndrome	1/257	76/12325	0.799400950780799	0.915510746909655	0.749033487119897	Aldh	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00616632860040568	0.631015768994471	0.915510746909655	0	0	0	0	0	0	0	0	0	0	0	2
D006965	Hyperplasia	3/257	203/12325	0.799523078222142	0.915510746909655	0.749033487119897	ap/DNaseII/Ubx	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.0164705882352941	0.708727070594775	0.915510746909655	0	0	0	0	0	0	0	0	0	0	0	2
D012174	Retinitis Pigmentosa	2/257	143/12325	0.802999336486184	0.915510746909655	0.749033487119897	Adgf-D/Obp83ef	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.0116024340770791	0.670730048161955	0.915510746909655	0	0	0	0	0	0	0	0	0	0	0	2
D043171	Chromosomal Instability	4/257	266/12325	0.809554530808159	0.915510746909655	0.749033487119897	Adh/ap/fbp/Hex-C	4	1	All Clusters ( 275 genes)	0.0155642023346304	0.0215821501014199	0.721160878850824	0.915510746909655	0	0	0	0	0	0	0	0	0	0	0	4
D000013	Congenital Abnormalities	2/257	146/12325	0.812244529728504	0.915510746909655	0.749033487119897	Hrb27C/Ubx	2	1	All Clusters ( 275 genes)	0.00778210116731518	0.0118458417849899	0.656947923884654	0.915510746909655	0	0	0	0	0	0	0	0	0	0	0	3
D013577	Syndrome	1/257	80/12325	0.81571573658301	0.915510746909655	0.749033487119897	ap	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00649087221095335	0.599464980544747	0.915510746909655	0	0	0	0	0	0	0	0	0	0	0	2
D002311	Cardiomyopathy, Dilated	1/257	84/12325	0.830708377468962	0.924527534870487	0.756410654620903	Galk	1	1	All Clusters ( 275 genes)	0.00389105058365759	0.00681541582150101	0.570919029090235	0.924527534870487	0	0	0	0	0	0	0	0	0	0	0	2
D057180	Frontotemporal Dementia	3/257	217/12325	0.834602648889244	0.924527534870487	0.756410654620903	Atpalpha/Hrb27C/sqd	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.017606490872211	0.663002743459628	0.924527534870487	0	0	0	0	0	0	0	0	0	0	0	3
D008545	Melanoma	3/257	218/12325	0.836894593176602	0.924527534870487	0.756410654620903	eas/Tsf3/Vha68-2	3	1	All Clusters ( 275 genes)	0.0116731517509728	0.0176876267748479	0.659961446471281	0.924527534870487	0	0	0	0	0	0	0	0	0	0	0	3
