ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio
D058750	Epithelial-Mesenchymal Transition	2/275	121/18132	0.550220544587755	0.708278478805375	0.536800531305127	moody/toy	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00667328480035297	1.08982719759579
D057927	Hydrophobic and Hydrophilic Interactions	3/275	190/18132	0.552416947778832	0.709183919445798	0.537486760001026	CaMKI/klg/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0104787116699757	1.04107177033493
D059766	DNA End-Joining Repair	1/275	53/18132	0.555656844147386	0.71142048778978	0.539181843377518	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0029230090447827	1.24404802744425
D017089	Ankyrin Repeat	1/275	54/18132	0.562415756026332	0.718138398151903	0.544273312283547	Dif	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00297816015883521	1.2210101010101
D004795	Enzyme Stability	2/275	125/18132	0.567885547780062	0.72124501389179	0.546627800002199	Adh/ninaC	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00689388925656298	1.05495272727273
D010312	Parthenogenesis	2/275	125/18132	0.567885547780062	0.72124501389179	0.546627800002199	CG9691/Yp3	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00689388925656298	1.05495272727273
D059765	Homologous Recombination	3/275	196/18132	0.573520187117316	0.724474390108517	0.549075327240139	Cyp304a1/Cyp6d2/Dr	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0108096183542908	1.00920222634508
D014961	X-Ray Diffraction	1/275	56/18132	0.575627801632815	0.724474390108517	0.549075327240139	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00308846238694022	1.1774025974026
D043171	Chromosomal Instability	4/275	266/18132	0.57620517884765	0.724474390108517	0.549075327240139	Adh/ap/fbp/Hex-C	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.014670196337966	0.991496924128503
D009752	Nutritional Status	2/275	127/18132	0.576529093602146	0.724474390108517	0.549075327240139	Yp2/Yp3	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00700419148466799	1.03833929849678
D040461	Gene Components	7/275	473/18132	0.579393746999546	0.72569528337501	0.55000063582106	Adh/ap/Lsp1beta/toy/trio/Ubx/v	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0260864769468343	0.975775514126465
D009502	Neutrons	1/275	57/18132	0.582084006243955	0.72569528337501	0.55000063582106	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00314361350099272	1.15674641148325
D018387	Codon, Initiator	1/275	57/18132	0.582084006243955	0.72569528337501	0.55000063582106	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00314361350099272	1.15674641148325
D013081	Sperm Motility	2/275	129/18132	0.58504611621192	0.727478809425817	0.551352360827988	CG6356/CG9766	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.007114493712773	1.02224101479915
D059016	Tumor Microenvironment	1/275	58/18132	0.588442340865416	0.728582251701861	0.55218865392141	ap	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00319876461504522	1.13680250783699
D011489	Protein Denaturation	2/275	130/18132	0.589257100630236	0.728582251701861	0.55218865392141	Adh/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.0071696448268255	1.01437762237762
D064113	CRISPR-Cas Systems	7/275	478/18132	0.590535088221508	0.728582251701861	0.55218865392141	AkhR/alrm/AttC/CG12224/Spn88Eb/Ubx/v	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0263622325170968	0.965568657284139
D010539	Permeability	1/275	59/18132	0.594704283781318	0.731578259375073	0.554459312368476	DptB	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00325391572909773	1.11753466872111
D031204	Caloric Restriction	4/275	273/18132	0.596742596818037	0.731578259375073	0.554459312368476	Adgf-D/CG11594/fbp/Sodh-1	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0150562541363336	0.966073926073926
D005638	Fruit	2/275	132/18132	0.597583925552691	0.731578259375073	0.554459312368476	Aldh/Obp99c	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00727994705493051	0.99900826446281
D042622	DNA Repeat Expansion	3/275	205/18132	0.603994489703684	0.737525405165167	0.558966622862021	Atpalpha/sqd/svp	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0113059783807633	0.96489578713969
D022004	Chromosome Structures	1/275	61/18132	0.606944796725117	0.738933886724458	0.560034103622747	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00336421795720274	1.08089418777943
D001833	Body Temperature Regulation	1/275	62/18132	0.61292621340934	0.738933886724458	0.560034103622747	Pdfr	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00341936907125524	1.06346041055718
D010805	Physical Conditioning, Animal	1/275	62/18132	0.61292621340934	0.738933886724458	0.560034103622747	CG5171	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00341936907125524	1.06346041055718
D012303	Ring Chromosomes	1/275	62/18132	0.61292621340934	0.738933886724458	0.560034103622747	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00341936907125524	1.06346041055718
D016158	Genes, p53	1/275	62/18132	0.61292621340934	0.738933886724458	0.560034103622747	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00341936907125524	1.06346041055718
D059767	Recombinational DNA Repair	1/275	64/18132	0.624618323885648	0.751123300875146	0.569272396452742	alrm	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00352967129936025	1.03022727272727
D004278	DNA, Superhelical	1/275	65/18132	0.630331737707401	0.752280340228683	0.570149310489107	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00358482241341275	1.01437762237762
D016138	Walking	1/275	65/18132	0.630331737707401	0.752280340228683	0.570149310489107	ap	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00358482241341275	1.01437762237762
D062951	Endoreduplication	1/275	65/18132	0.630331737707401	0.752280340228683	0.570149310489107	moody	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00358482241341275	1.01437762237762
D002240	Carbohydrate Sequence	1/275	67/18132	0.641499929724746	0.759881462890909	0.575910161348899	nrv2	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00369512464151776	0.984097693351425
D049468	Prometaphase	1/275	67/18132	0.641499929724746	0.759881462890909	0.575910161348899	Eaat1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00369512464151776	0.984097693351425
D055592	Biophysical Phenomena	1/275	67/18132	0.641499929724746	0.759881462890909	0.575910161348899	Slob	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00369512464151776	0.984097693351425
D009997	Osmotic Pressure	1/275	68/18132	0.646957306936243	0.760731451553773	0.576554363282859	Lkr	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00375027575557026	0.969625668449198
D019277	Entropy	1/275	68/18132	0.646957306936243	0.760731451553773	0.576554363282859	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00375027575557026	0.969625668449198
D015640	Ion Channel Gating	3/275	219/18132	0.648470533458707	0.760731451553773	0.576554363282859	Atpalpha/Idgf4/Slob	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0120780939774983	0.90321295143213
D053938	DNA Fragmentation	2/275	145/18132	0.648623658693217	0.760731451553773	0.576554363282859	Adh/DNaseII	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00799691153761306	0.909442006269592
D003595	Cytoplasmic Streaming	1/275	69/18132	0.652331905064705	0.76132101942441	0.577001193669026	Pdi	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00380542686962277	0.955573122529644
D019610	Cytoprotection	1/275	69/18132	0.652331905064705	0.76132101942441	0.577001193669026	ap	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00380542686962277	0.955573122529644
D007839	Functional Laterality	1/275	71/18132	0.662837749647431	0.769799342500072	0.583426870105318	ap	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00391572909772777	0.92865556978233
D058767	Protein Unfolding	1/275	71/18132	0.662837749647431	0.769799342500072	0.583426870105318	Pdi	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00391572909772777	0.92865556978233
D013728	Terminator Regions, Genetic	2/275	150/18132	0.666844898764481	0.77256421198324	0.585522350134666	Adh/tsl	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00827266710787558	0.879127272727273
D011519	Proto-Oncogenes	2/275	151/18132	0.670396631246833	0.772746976904335	0.585660866706443	Ets98B/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00832781822192808	0.873305237808549
D016350	Leucine Zippers	2/275	151/18132	0.670396631246833	0.772746976904335	0.585660866706443	svp/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00832781822192808	0.873305237808549
D014161	Transduction, Genetic	1/275	73/18132	0.673027247907965	0.772746976904335	0.585660866706443	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00402603132583278	0.903212951432129
D001696	Biomechanical Phenomena	2/275	152/18132	0.673917757583306	0.772746976904335	0.585660866706443	Gel/tsl	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00838296933598059	0.86755980861244
D004171	Diploidy	3/275	228/18132	0.675136832453261	0.772746976904335	0.585660866706443	Adh/Ubx/v	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0125744540039709	0.86755980861244
D063154	Mitochondrial Dynamics	1/275	74/18132	0.678006344581386	0.774165898259995	0.586736259733891	Gel	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00408118243988529	0.891007371007371
D015966	Gene Expression Regulation, Fungal	2/275	154/18132	0.680868626191015	0.775569778035329	0.587800252826776	Adh/trio	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00849327156408559	0.85629279811098
D005812	Genes, Switch	3/275	232/18132	0.686502168568471	0.78011610064599	0.591245886805382	Atpalpha/toy/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0127950584601809	0.852601880877743
D019540	Area Under Curve	1/275	78/18132	0.697178572879406	0.790357570686678	0.599007843046745	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0043017868960953	0.845314685314685
D019587	Dietary Supplements	1/275	80/18132	0.706333766317172	0.798829854763468	0.605428942557576	AkhR	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00441208912420031	0.824181818181818
D012744	Sex Ratio	1/275	82/18132	0.715213147121117	0.805973518566486	0.610843087755653	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00452239135230532	0.804079822616408
D005800	Genes, Fungal	4/275	319/18132	0.716043841758015	0.805973518566486	0.610843087755653	Adh/CG9485/sqd/Ubx	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0175932053827487	0.826765460245084
D000782	Aneuploidy	4/275	321/18132	0.720590157219179	0.807431335615812	0.611947959624615	Adh/ap/Ubx/v	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0177035076108537	0.82161427357689
D017238	Genes, Helminth	5/275	396/18132	0.720738708002325	0.807431335615812	0.611947959624615	ap/Pdfr/svp/Ubx/Yp2	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.0218398411647915	0.832506887052342
D011336	Probability	2/275	168/18132	0.726191605700757	0.811625912253787	0.615127007181818	Adh/ninaC	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00926538716082065	0.784935064935065
D007399	Interphase	6/275	474/18132	0.728285329021171	0.812055237758349	0.615452390722117	CG15203/CG2145/nrv2/Shmt/Ubx/v	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.0261416280608868	0.834614499424626
D015551	Autoimmunity	1/275	86/18132	0.732177342419187	0.814482992152491	0.617292372999783	Ndg	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00474299580851533	0.766680761099366
D006860	Hydrogen Bonding	2/275	174/18132	0.743891703077426	0.825580745237798	0.62570330165391	cv-d/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00959629384513567	0.757868338557994
D005718	Gametogenesis	2/275	177/18132	0.752369769089524	0.833043450623599	0.631359246788411	nrv2/sqd	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00976174718729318	0.74502311248074
D059565	G2 Phase Cell Cycle Checkpoints	1/275	92/18132	0.755754140103021	0.834844689648686	0.63272439636532	Lsd-1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00507390249283036	0.716679841897233
D063306	Mitochondrial Degradation	1/275	93/18132	0.759477400162426	0.835238365368447	0.633022761121349	eas	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00512905360688286	0.708973607038123
D018816	Genes, cdc	4/275	340/18132	0.761120005834868	0.835238365368447	0.633022761121349	Aldh/CG2736/CG3829/trio	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0187513787778513	0.775700534759358
D002449	Cell Aggregation	1/275	94/18132	0.76314410646296	0.835238365368447	0.633022761121349	klg	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00518420472093536	0.701431334622824
D061785	Transcription Initiation, Genetic	1/275	94/18132	0.76314410646296	0.835238365368447	0.633022761121349	ap	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00518420472093536	0.701431334622824
D014466	Ultraviolet Rays	6/275	497/18132	0.76855870885569	0.839230774037823	0.636048586639192	Adh/Grik/Hrb27C/nrv1/sqd/Ubx	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.0274101036840944	0.795990488384855
D013499	Surface Properties	1/275	97/18132	0.773813397718609	0.843030651184265	0.638928493529127	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00534965806309287	0.679737582005623
D026721	RNA 3' End Processing	1/275	98/18132	0.77726232012656	0.844850347963652	0.640307632140873	Hf	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00540480917714538	0.672801484230056
D024721	E-Box Elements	3/275	272/18132	0.784113290318298	0.850351171007287	0.644476676973944	Atpalpha/moody/svp	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0150011030222811	0.727219251336898
D042421	Histone Code	1/275	101/18132	0.787297840879	0.851490676583271	0.645340302252584	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00557026251930289	0.652817281728173
D004277	DNA, Single-Stranded	1/275	102/18132	0.790541870259416	0.851490676583271	0.645340302252584	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00562541363335539	0.646417112299465
D004924	Escape Reaction	1/275	102/18132	0.790541870259416	0.851490676583271	0.645340302252584	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00562541363335539	0.646417112299465
D009630	Nondisjunction, Genetic	2/275	193/18132	0.793611189486502	0.852624466768517	0.646199595866666	fat-spondin/v	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.0106441650121332	0.683259538389072
D053903	DNA Breaks, Double-Stranded	4/275	358/18132	0.79518450269148	0.852624466768517	0.646199595866666	alrm/teq/Ubx/Vml	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0197440988307964	0.736698831894363
D055012	Chromosomal Position Effects	2/275	196/18132	0.80063511281768	0.856535312136031	0.649163604987308	CG8665/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.0108096183542908	0.672801484230056
D015687	Cell Hypoxia	1/275	107/18132	0.80603729169597	0.860376884394574	0.652075112383256	Tps1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00590116920361791	0.616210705182668
D016681	Genome, Fungal	1/275	109/18132	0.811910724221715	0.864703125572455	0.655353947802281	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00601147143172292	0.604904086738949
D011247	Pregnancy	1/275	114/18132	0.825830547513697	0.87560158497546	0.663613832823507	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00628722700198544	0.578373205741627
D012854	Sister Chromatid Exchange	1/275	114/18132	0.825830547513697	0.87560158497546	0.663613832823507	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00628722700198544	0.578373205741627
D011003	Ploidies	1/275	116/18132	0.831106648863737	0.87923309178235	0.666366132719254	moody	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00639752923009045	0.568401253918495
D008126	Lod Score	1/275	121/18132	0.843610558287325	0.888503359615253	0.673392019918929	Glt	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00667328480035297	0.544913598797896
D018745	Genome, Plant	1/275	121/18132	0.843610558287325	0.888503359615253	0.673392019918929	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00667328480035297	0.544913598797896
D033481	Chromosomes, Mammalian	1/275	123/18132	0.848349878306335	0.891518124326348	0.675676894226285	CG9372	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00678358702845797	0.536053215077605
D011123	Polyploidy	2/275	224/18132	0.856604464467551	0.896360598807246	0.679346980148649	Adh/moody	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.0123538495477609	0.588701298701299
D018257	Helix-Loop-Helix Motifs	3/275	313/18132	0.856732024965241	0.896360598807246	0.679346980148649	ap/Dif/Dr	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0172622986984337	0.631960499564333
D009433	Neural Inhibition	1/275	132/18132	0.867966769043553	0.906119154496017	0.68674293814435	kra	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00727994705493051	0.499504132231405
D042822	Genomic Instability	3/275	325/18132	0.873511471907544	0.907300206478784	0.687638051226026	Adh/Hex-C/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0179241120670638	0.608626573426573
D005784	Gene Amplification	2/275	235/18132	0.874376780317984	0.907300206478784	0.687638051226026	Adh/Dr	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.0129605118023384	0.561145067698259
D009857	Oncogenes	3/275	326/18132	0.874828409615333	0.907300206478784	0.687638051226026	ap/toy/tsl	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0179792631811163	0.606759620747351
D002842	Chromatids	3/275	329/18132	0.878706893159864	0.907810760582321	0.68802499749397	eas/Galk/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0181447165232738	0.601226858248135
D050172	Genes, X-Linked	4/275	416/18132	0.879143052353406	0.907810760582321	0.68802499749397	Ser7/trio/Tsf1/v	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0229428634458416	0.633986013986014
D060049	Asymmetric Cell Division	2/275	251/18132	0.896635534423687	0.923865246965838	0.70019260822674	svp/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.0138429296271785	0.525374864179645
D002633	Chemotaxis	2/275	260/18132	0.907489864623955	0.933025293715105	0.707134959447238	Hn/v	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.014339289653651	0.507188811188811
D001837	Body Weights and Measures	1/275	167/18132	0.923008799443013	0.94489047356774	0.716127516809234	dnr1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00921023604676815	0.394817637452368
D018741	Replication Origin	1/275	167/18132	0.923008799443013	0.94489047356774	0.716127516809234	Pdi	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00921023604676815	0.394817637452368
D015290	Second Messenger Systems	1/275	171/18132	0.927616216126467	0.947564951957144	0.718154489904362	CG31183	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00943084050297816	0.385582137161085
D013573	Synaptonemal Complex	1/275	180/18132	0.93700302249967	0.955099647397732	0.723864995922492	St1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0099272005294507	0.36630303030303
D023902	Chromosome Pairing	1/275	216/18132	0.963881616945707	0.980393507600023	0.743035079444228	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0119126406353408	0.305252525252525
D055571	Secretory Pathway	3/275	444/18132	0.966320312736669	0.980773821687859	0.743323317489746	Atpalpha/Dif/moody	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0244870946393117	0.445503685503686
D018909	src Homology Domains	1/275	230/18132	0.970916682671584	0.981791913934966	0.744094924245448	Tig	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0126847562320759	0.286671936758893
D016195	G2 Phase	2/275	352/18132	0.971457262209334	0.981791913934966	0.744094924245448	CaMKI/DNaseII	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.0194131921464814	0.374628099173554
D020836	Protein Structure, Quaternary	3/275	494/18132	0.981407282375502	0.989741951440262	0.750120215828409	ap/Hrb27C/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.0272446503419369	0.400412219359588
D000705	Anaphase	1/275	278/18132	0.986180092310773	0.992448186117833	0.752171256847199	nrv2	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0153320097065961	0.237174623937214
D020079	Terminal Repeat Sequences	1/275	310/18132	0.991593939364286	0.995010698082934	0.754113371178644	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0170968453562762	0.212692082111437
D018386	Kinetochores	1/275	321/18132	0.992915938718548	0.995010698082934	0.754113371178644	Eaat1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0177035076108537	0.205403568394223
D016193	G1 Phase	1/275	421/18132	0.998511990525332	0.998511990525332	0.756766982292883	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0232186190161041	0.156614122219823
D017440	Photoperiod	12/85	425/18132	6.60637330322348e-07	0.000202815660408961	0.000162725405574136	Achl/alpha-Est7/CG11089/CG5080/CG6910/CG9691/Idgf4/Mtp/ninaC/Pdfr/Pdh/SPE	12	3	Cluster 2 (85 genes)	0.141176470588235	0.0234392234723141	6.02308650519031
D016867	Immunocompromised Host	7/85	120/18132	1.50173288382406e-06	0.000230515997666993	0.000184950260428858	AttC/CG11089/DptB/Hayan/Pdh/Prat2/Tsf1	7	3	Cluster 2 (85 genes)	0.0823529411764706	0.00661813368630046	12.4435294117647
D014893	Weightlessness	8/85	190/18132	3.03095025980433e-06	0.00031016724325331	0.000248856968699724	AttC/CG11089/DptB/Hayan/Pdh/Prat2/SPE/Tsf1	8	3	Cluster 2 (85 genes)	0.0941176470588235	0.0104787116699757	8.98179566563468
D018471	Hypergravity	7/85	209/18132	5.63886163508734e-05	0.00432782630492953	0.00347235163844852	AttC/CG11089/DptB/Hayan/Pdh/Prat2/Tsf1	7	3	Cluster 2 (85 genes)	0.0823529411764706	0.0115265828369733	7.14461018857304
D020856	AT Rich Sequence	4/85	62/18132	0.000203956058020689	0.0125229019624703	0.0100475194898613	AttC/DptB/PGRP-SD/Ubx	4	3	Cluster 2 (85 genes)	0.0470588235294118	0.00341936907125524	13.7624288425047
D000054	Acceleration	3/85	27/18132	0.000268097832469829	0.0137176724280396	0.0110061215434983	AttC/DptB/Irc	3	3	Cluster 2 (85 genes)	0.0352941176470588	0.0014890800794176	23.7019607843137
D005720	Gamma Rays	8/85	386/18132	0.000452539657840834	0.0187763041537748	0.0150648214365963	ap/AttC/CG13794/CG3597/CG6910/Cyp9b1/Ndg/Ubx	8	3	Cluster 2 (85 genes)	0.0941176470588235	0.0212883300242665	4.42109113075282
D006019	Glycolysis	7/85	301/18132	0.000529220737212517	0.0187763041537748	0.0150648214365963	alrm/CG11089/CG6277/Cyp9b1/Gat/GlyP/Pdh	7	3	Cluster 2 (85 genes)	0.0823529411764706	0.0166004853298037	4.9608755129959
D000821	Animal Feed	7/85	303/18132	0.000550445398644864	0.0187763041537748	0.0150648214365963	CG11089/CG11594/CG18003/CG6277/LKRSDH/Lsp1beta/Yp3	7	3	Cluster 2 (85 genes)	0.0823529411764706	0.0167107875579087	4.92813046010483
D058491	Bacterial Load	5/85	154/18132	0.000786540331246933	0.0241467881692809	0.0193737302643982	AttC/DptB/Irc/PGRP-SD/Tsf1	5	3	Cluster 2 (85 genes)	0.0588235294117647	0.00849327156408559	6.92589763177998
D003624	Darkness	8/85	442/18132	0.00109292361171685	0.0305025044360975	0.0244731220231333	alpha-Est7/alpha-Est8/NimB1/ninaC/Pdfr/Tsf1/Tsf3/Ubx	8	3	Cluster 2 (85 genes)	0.0941176470588235	0.0243767924112067	3.86095288794251
D056704	Adaptive Immunity	3/85	46/18132	0.00130488453532715	0.0333832960287863	0.0267844720409257	DptB/PGRP-SD/Tsf1	3	3	Cluster 2 (85 genes)	0.0352941176470588	0.00253695124641518	13.9120204603581
D008658	Inactivation, Metabolic	5/85	177/18132	0.00146320360616223	0.0335354252109734	0.0269065300852658	alpha-Est7/AttC/Cyp9b1/DptB/Lsp1beta	5	3	Cluster 2 (85 genes)	0.0588235294117647	0.00976174718729318	6.0259222333001
D060467	Disease Resistance	7/85	365/18132	0.0016252869666243	0.0335354252109734	0.0269065300852658	Ac76E/AttC/CG3984/fat-spondin/Prat2/SPE/toy	7	3	Cluster 2 (85 genes)	0.0823529411764706	0.0201301566291639	4.09102336825141
D006239	Haplotypes	8/85	474/18132	0.00170178918104772	0.0335354252109734	0.0269065300852658	ap/AttC/CG8665/DptB/Irc/ninaC/toy/Ubx	8	3	Cluster 2 (85 genes)	0.0941176470588235	0.0261416280608868	3.60029784065525
D007108	Immune Tolerance	5/85	185/18132	0.00177715871946429	0.0335354252109734	0.0269065300852658	AttC/DptB/Ndg/PGRP-SD/Tsf1	5	3	Cluster 2 (85 genes)	0.0588235294117647	0.0102029560997132	5.76534181240064
D011829	Radiation Dosage	4/85	113/18132	0.0019644141337639	0.0335354252109734	0.0269065300852658	AttC/CG13794/CG3597/CG6910	4	3	Cluster 2 (85 genes)	0.0470588235294118	0.00623207588793294	7.55106715252473
D000917	Antibody Formation	4/85	114/18132	0.00202865861640371	0.0335354252109734	0.0269065300852658	AttC/DptB/PGRP-SD/Ubx	4	3	Cluster 2 (85 genes)	0.0470588235294118	0.00628722700198544	7.48482972136223
D018407	Bacterial Physiological Phenomena	3/85	54/18132	0.00207548234204721	0.0335354252109734	0.0269065300852658	DptB/PGRP-SD/Tig	3	3	Cluster 2 (85 genes)	0.0352941176470588	0.00297816015883521	11.8509803921569
D014851	Wakefulness	6/85	288/18132	0.00233402132889848	0.0358272273985917	0.0287453153138024	Achl/Nepl15/DNaseII/Pdfr/Sodh-1/Spn88Eb	6	3	Cluster 2 (85 genes)	0.0705882352941176	0.0158835208471211	4.44411764705882
D013559	Symbiosis	6/85	299/18132	0.00281157258644134	0.0411025135255948	0.0329778438710412	AttC/DptB/Irc/PGRP-SD/Tig/Ubx	6	3	Cluster 2 (85 genes)	0.0705882352941176	0.0164901831016987	4.28062168011017
D050528	Diet, Carbohydrate-Restricted	2/85	18/18132	0.00316473060532971	0.0435599755751261	0.0349495432353146	CG42369/DptB	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.000992720052945069	23.7019607843137
D007408	Intestinal Absorption	4/85	130/18132	0.0032634509388531	0.0435599755751261	0.0349495432353146	CG13794/Gat/Tsf1/Tsf3	4	3	Cluster 2 (85 genes)	0.0470588235294118	0.0071696448268255	6.56361990950226
D014774	Virulence	5/85	219/18132	0.00368227510607249	0.0470936650953797	0.0377847338670284	AttC/DptB/PGRP-SD/Sodh-1/Tsf1	5	3	Cluster 2 (85 genes)	0.0588235294117647	0.0120780939774983	4.87026591458501
D024506	5' Flanking Region	4/85	136/18132	0.00383498901428173	0.0470936650953797	0.0377847338670284	AttC/DptB/PGRP-SD/Ubx	4	3	Cluster 2 (85 genes)	0.0470588235294118	0.00750055151114053	6.27404844290657
D055595	Mechanical Phenomena	2/85	21/18132	0.00430432842698357	0.0508241856570752	0.0407778482556338	ap/Ubx	2	3	Cluster 2 (85 genes)	0.0235294117647059	0.00115817339510258	20.3159663865546
D065150	Cellular Reprogramming	3/85	73/18132	0.00488246303214082	0.0555154129950826	0.0445417680125127	ap/toy/Ubx	3	3	Cluster 2 (85 genes)	0.0352941176470588	0.00402603132583278	8.76647864625302
