Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order	hour6_NES	hour12_NES	ci_dependent_NES	sig_hours
hour_6	GO:0019899	enzyme binding	435	0.294547019475569	1.52938965048834	0.000896057347670251	0.00754274220583305	0.00516712498645205	3075	tags=38%, list=30%, signal=28%	Smr/nej/Pp2C1/CG14220/CG43658/Magi/CycE/RhoGEF64C/eEF1beta/Fancd2/spri/Efa6/RhoGAP92B/pico/Crag/mask/cno/CG12674/Sec16/csw/bora/yki/mbt/ksr/Ranbp21/CG3309/spg/p53/RanBP3/PDZ-GEF/CG10188/mars/CG34183/Mob2/NiPp1/RanBPM/Vps39/dome/lwr/Mbs/ago/TBC1D16/Ubc4/Vav/RhoU/CkIIalpha-i1/Unc-89/CG15160/CG4557/Evi5/CG30183/CG3703/Rab21/CG7029/CG14184/Sin1/scra/CycB3/Tomosyn/Mob3/Spec2/SCCRO3/RhoGAP68F/Lnk/tral/dup/ec/step/RhoGEF4/neb/Lk6/pns/ca/Mekk1/CycB/Pi3K21B/CG31391/Patj/Brms1/Golgin84/Rok/mats/SmydA-8/Trs23/Fadd/Rcc1/PCNA2/Lrrk/CDK2AP1/Cks30A/ash1/C3G/Spt6/CG2126/CG2218/CycD/stumps/CG13994/Sos/RhoGEF2/cos/Atu/Pi3K68D/brun/trx/DAAM/CG1620/CG11700/hep/Rep/eIF2Bbeta/CG11970/Cdc42/BHD/ari-2/alc/gig/Rich/CG30496/Atg17/CG3226/CG32485/CG11807/corolla/CG5522/ash2/ric8a/Epac/atms/Ankle2/rl/ben/ari-1/barr/rod/CG7369/eIF3m/aru/CG18659/tamo/Bet3/CG31467/crb/Pak/Cbl/IKKepsilon/CG30440/Pol32/msl-1/SmydA-9/I-2/SmydA-5/Frl/syd/RtGEF/Mtl/CG5745/CG8578/nopo/Pura/wash/Timp/CG40228/RN-tre/CG5916/Fs(2)Ket	166	0.381609195402299	1	1.52938965048834	NA	NA	2
hour_6	GO:0060090	molecular adaptor activity	54	0.475218347890171	1.81457335539449	0.000909918107370337	0.00754274220583305	0.00516712498645205	2152	tags=28%, list=21%, signal=22%	BTBD9/Apc2/AP-1gamma/csw/ksr/Gga/Afti/Lnk/cal1/sav/wech/stumps/gcl/raptor/hep	15	0.277777777777778	1	1.81457335539449	NA	NA	2
hour_6	GO:0016410	N-acyltransferase activity	64	0.434262773861438	1.72660103468611	0.000946670874092774	0.00756484149855908	0.00518226401739218	1692	tags=31%, list=16%, signal=26%	nej/CG1894/Ing3/E(Pc)/NC2beta/e(y)3/Br140/lid/AANATL2/mof/Taf12/Ada1-2/tth/CG8677/Chrac-14/Ada2a/Ada2b/Tip60/Naa60/d4	20	0.3125	1	1.72660103468611	NA	NA	2
hour_6	GO:0140110	transcription regulator activity	469	0.261845660186134	1.3689419184035	0.000960614793467819	0.00756484149855908	0.00518226401739218	1655	tags=21%, list=16%, signal=19%	zld/Hand/Smr/nej/skd/Spt20/hb/CG32767/Nf-YC/abd-A/sbb/CG31988/Gug/NC2beta/bcd/CG10555/mam/CG3407/ham/CG4854/ocm/cic/CG11906/edl/FoxP/dpy/Mrtf/Hr4/CG17801/Med/CG31875/rgr/NC2alpha/CG12236/H/yki/CG10631/Rbf2/retn/lilli/CG17803/Pcl/Alh/p53/Cf2/vnd/chn/CG17328/CG32856/CG31224/Taf12/CG12219/odd/Bgb/MED7/zfh1/kto/Ada1-2/MED1/ftz-f1/Sin3A/l(3)mbt/CG17829/slbo/Su(var)2-10/Nf-YA/MED20/MED11/apt/MED4/Abd-B/mirr/Deaf1/Chi/Taf4/CG5098/CG11456/jub/CG18764/CycC/trr/CG11398/ken/D19A/Ada2a/bi/l(3)73Ah/Ote/Dlip3/ttk/CG1663/MESR4/zen/Ada2b/CG12391/az2/CG8388/MED6/CG9609/ey	100	0.213219616204691	1	1.3689419184035	NA	NA	1
hour_6	GO:0004888	transmembrane signaling receptor activity	187	-0.390546936017239	-1.6104402525142	0.00102380342974149	0.00786580683825779	0.00538843910390258	1306	tags=22%, list=13%, signal=20%	Rh7/CG13506/AstC-R2/nAChRalpha7/CG7166/Rdl/Ptp52F/nAChRalpha6/GluClalpha/mAChR-A/DopEcR/Tie/Nrk/TyrR/Octbeta1R/Ror/CG3277/Dh31-R/CG2839/PlexB/lectin-28C/unc-5/pHCl-2/CG33639/CG12290/mGluR/Nmdar1/nAChRbeta1/nAChRalpha5/Ddr/moody/nAChRalpha3/Rh6/CG11318/Rh5/Rh3/Pdfr/Ekar/smog/ninaE/Dop1R1	41	0.219251336898396	1	-1.6104402525142	NA	NA	3
hour_6	GO:0015318	inorganic molecular entity transmembrane transporter activity	332	-0.337706366381477	-1.4726476667119	0.00105448154657294	0.00790861159929701	0.00541776233201633	2197	tags=40%, list=21%, signal=32%	Vha100-1/CG14540/ZnT77C/Vha26/CG1628/CG13796/CG5404/CG10413/na/sand/Vha14-1/Prestin/Ir76a/pHCl-1/Nha2/Ca-alpha1T/ZnT63C/ClC-a/CG8249/Mpc1/CG9702/CG34396/kar/CG1139/Ir25a/Nha1/Sfxn1-3/wtrw/VhaM9.7-a/porin/Mct1/ZnT41F/CG31030/Catsup/CG7888/Shab/CG15270/CG6125/pain/Cngl/ZnT86D/Dic1/jp/Irk3/CG43066/VhaAC45/CG1907/Task7/CG33281/Ir62a/CG33282/CG42594/TrpA1/CG15279/Ca-beta/Vha36-3/CG6484/Ndae1/CG10353/Porin2/CG8051/Vha68-2/spict/tty/DAT/NAAT1/Picot/CG13384/ppk19/CG3285/CG12344/eag/CG15406/Irk2/CG4607/CG1607/nAChRalpha7/CG1688/cac/SK/aralar1/kcc/Vha44/Rdl/CG4587/CG12531/Nhe2/nAChRalpha6/ppk20/VGAT/CG9396/Esp/CngA/CG1208/GluClalpha/Tret1-2/Drip/Sh/CG42260/Vha100-5/CG8468/CG5002/CG4797/slo/nrv2/nrv3/Pkd2/CG1213/unc80/pHCl-2/Ih/Eaat1/Nckx30C/CG8785/Nmdar1/nAChRbeta1/nAChRalpha5/CG14196/para/VGlut/nAChRalpha3/trpl/Eaat2/Gat/CG1090/Vha100-4/Zip42C.2/Irk1/Ekar/CG10804/Tret1-1/trp	132	0.397590361445783	1	-1.4726476667119	NA	NA	3
hour_6	GO:0003713	transcription coactivator activity	63	0.435530918975714	1.72609925340825	0.00125588697017268	0.00920010222335804	0.00630249275117259	1632	tags=29%, list=16%, signal=24%	nej/NC2beta/CG10555/mam/Mrtf/yki/Bgb/kto/Ada1-2/CG17829/MED20/MED11/MED4/trr/Ada2a/Dlip3/Ada2b/MED6	18	0.285714285714286	1	1.72609925340825	NA	NA	2
hour_6	GO:0004842	ubiquitin-protein transferase activity	192	0.330631660609312	1.57335766503322	0.00139082058414465	0.00995701100012644	0.00682101004185771	3368	tags=48%, list=32%, signal=33%	HERC2/brat/CG31807/ctrip/CG2010/CG13344/FBXO11/CG30466/CG10916/CG8184/Vhl/CG2617/CG7694/CG42797/CG6179/CG6752/ago/Ubc4/CG13025/Topors/shtd/Ufd4/CG7656/Rca1/Bre1/Fbxl4/CG5087/mei-P26/Ubr1/mib2/UbcE2H/Roc1a/CG1317/CG11658/neur/fzy/CG46338/Roc2/CG8272/Nse1/Traf6/Skp2/LUBEL/wech/CG2218/Ubr3/APC4/Hakai/jet/Ubc6/elgi/CG3295/ari-2/m-cup/STUB1/CG13766/tn/Sce/CG6966/CG14435/Smurf/CG2924/bon/ben/ari-1/EloC/Trc8/CG8910/CG4080/CG31357/Cbl/dgrn/roq/nopo/gol/CG2247/vih/Ubc2/CG9855/APC10/CG15141/poe/Cdc27/sina/Ube3a/Cdc16/slmb/park/Kdm2/CG4911/Bruce/ida	92	0.479166666666667	1	1.57335766503322	NA	NA	2
hour_6	GO:0003682	chromatin binding	175	0.323726214599867	1.52016687138042	0.00178970917225951	0.0125279642058166	0.00858223111843741	3020	tags=45%, list=29%, signal=32%	Smr/cid/upSET/e(y)3/mod(mdg4)/HP1D3csd/Chd3/Psc/SA-2/CG12674/Hers/Pcl/p53/ph-d/wge/mof/escl/mRpL12/Cap-D2/Sec13/esc/ftz-f1/His3.3B/Sin3A/l(3)mbt/Su(var)3-3/CG3430/calypso/N/Ibf1/HP1b/neb/Ice1/rhi/ttk/Rcc1/Ada2b/Tip60/ash1/woc/CG6066/Spt6/Tor/pita/LBR/e(y)2/CG12081/ebi/MTA1-like/Etl1/Su(z)2/trx/msl-3/Nup98-96/CG12316/tbrd-1/crm/Elba2/dl/Orc1/BigH1/NSD/Sce/atms/bon/barr/Ctf4/BEAF-32/Cap-D3/Su(z)12/NFAT/Nup154/pho/msl-1/Tbp/piwi/glu/wash	78	0.445714285714286	1	1.52016687138042	NA	NA	2
hour_6	GO:0008061	chitin binding	62	-0.485493423840231	-1.70434644733707	0.00191120258747427	0.0130875829359651	0.00896559566206467	1530	tags=32%, list=15%, signal=28%	CG14125/CG34324/CG32284/Mur2B/mtg/CG34426/Muc68E/Cht9/Peritrophin-15a/Idgf4/CG42728/CG3348/Muc68D/CG42397/Idgf2/Idgf1/Idgf5/CG30280/teq/CG30281	20	0.32258064516129	1	-1.70434644733707	NA	NA	1
hour_6	GO:0030674	protein binding, bridging	35	0.527864882883709	1.83298713291725	0.00225988700564972	0.0148616952442575	0.0101809441105189	1975	tags=31%, list=19%, signal=26%	BTBD9/AP-1gamma/csw/Gga/Afti/Lnk/cal1/wech/stumps/gcl/raptor	11	0.314285714285714	1	1.83298713291725	NA	NA	2
hour_6	GO:0004721	phosphoprotein phosphatase activity	71	0.403827568819831	1.64384648390895	0.00226463927531543	0.0148616952442575	0.0101809441105189	1763	tags=25%, list=17%, signal=21%	Pp2C1/CG10089/twe/ocn/csw/CG34183/MKP-4/CG31469/Pp2B-14D/Ptp36E/CanA-14F/Ptpmeg2/ssh/stg/flw/PRL-1/PTP-ER/PpV	18	0.253521126760563	1	1.64384648390895	NA	NA	1
hour_6	GO:0031072	heat shock protein binding	29	-0.607184598140612	-1.82554394061909	0.0025388765471279	0.0163213492315365	0.011180874160284	447	tags=24%, list=4%, signal=23%	Hsc70-3/CG15120/Hsp70Bc/Hsp70Bbb/Hsp68/Hsp70Ba/Hsp70Bb	7	0.241379310344828	1	-1.82554394061909	NA	NA	3
hour_6	GO:0015238	drug transmembrane transporter activity	26	-0.617693446456667	-1.81850608522978	0.00272043526964314	0.0167072367319138	0.0114452248288799	1501	tags=38%, list=14%, signal=33%	DAT/Mdr50/aralar1/sesB/Mdr65/VAChT/CG4743/Eaat1/VGlut/CG10226	10	0.384615384615385	1	-1.81850608522978	NA	NA	1
hour_6	GO:0051020	GTPase binding	187	0.312346308211746	1.47885136064691	0.00274223034734918	0.0167072367319138	0.0114452248288799	3075	tags=39%, list=30%, signal=28%	CG43658/Magi/RhoGEF64C/eEF1beta/spri/Efa6/RhoGAP92B/Crag/cno/Sec16/mbt/Ranbp21/CG3309/spg/RanBP3/PDZ-GEF/CG10188/RanBPM/Vps39/TBC1D16/Vav/Unc-89/CG4557/Evi5/CG30183/CG3703/CG14184/scra/Tomosyn/Spec2/RhoGAP68F/step/RhoGEF4/pns/ca/Golgin84/Rok/Trs23/Rcc1/Lrrk/C3G/Sos/RhoGEF2/Pi3K68D/brun/DAAM/Rep/eIF2Bbeta/BHD/Rich/CG32485/CG5522/ric8a/Epac/rod/CG7369/aru/CG18659/tamo/Bet3/Pak/IKKepsilon/CG30440/Frl/RtGEF/CG5745/CG8578/Pura/wash/RN-tre/CG5916/Fs(2)Ket	72	0.385026737967914	1	1.47885136064691	NA	NA	2
hour_6	GO:0052689	carboxylic ester hydrolase activity	70	-0.469702578114015	-1.68696085573532	0.00275802003193497	0.0167072367319138	0.0114452248288799	1755	tags=30%, list=17%, signal=25%	CG1882/Notum/Ace/CG6675/AlaRS/CG10163/CG17192/CG6295/CG6271/CG17292/mag/CG6283/Est-6/Yp2/CG6296/CG4757/CG5162/alpha-Est7/alpha-Est2/CG6277/Yp3	21	0.3	1	-1.68696085573532	NA	NA	1
hour_6	GO:0003714	transcription corepressor activity	36	0.503388502758994	1.76122235609282	0.00282885431400283	0.0168130020549225	0.0115176789348675	520	tags=19%, list=5%, signal=19%	Smr/sbb/Gug/NC2beta/CG31875/H/CG10631	7	0.194444444444444	1	1.76122235609282	NA	NA	2
hour_6	GO:0016651	oxidoreductase activity, acting on NAD(P)H	44	0.465820851636893	1.7076918571138	0.00316911552866609	0.0178262748487468	0.012211817356702	2811	tags=55%, list=27%, signal=40%	ND-B18/ND-B14.5A/ND-B12/ND-B17/ND-ASHI/Duox/Trxr-1/ND-18/ND-75/Grx1/ND-B22/ND-19/Nos/Nox/cl/ND-B14/ND-42/ND-B15/ND-20/CG3939/ND-24/Fdh/ND-39/ND-30	24	0.545454545454545	1	1.7076918571138	NA	NA	1
hour_6	GO:0003954	NADH dehydrogenase activity	26	0.552973303878636	1.79908128560286	0.00373034905409006	0.0202596543454891	0.0138787941213877	2994	tags=65%, list=29%, signal=47%	ND-B18/ND-B14.5A/ND-B12/ND-B17/ND-ASHI/ND-18/ND-75/ND-B22/ND-19/ND-B14/ND-42/ND-B15/ND-20/ND-24/ND-39/ND-30/ND-B16.6	17	0.653846153846154	1	1.79908128560286	NA	NA	1
hour_6	GO:0099094	ligand-gated cation channel activity	35	-0.545509248550643	-1.71471504264759	0.00479727638502012	0.0252956636005256	0.0173286918566675	1260	tags=40%, list=12%, signal=35%	Cngl/jp/Irk3/Irk2/nAChRalpha7/nAChRalpha6/CngA/CG42260/Nmdar1/nAChRbeta1/nAChRalpha5/nAChRalpha3/Irk1/Ekar	14	0.4	1	-1.71471504264759	NA	NA	3
hour_6	GO:0061659	ubiquitin-like protein ligase activity	86	0.357886746531992	1.50905990152252	0.00650907845152449	0.033070317939197	0.0226546873100598	3772	tags=58%, list=36%, signal=37%	brat/CG13344/CG8184/CG2617/CG7694/CG42797/CG6179/Topors/Su(var)2-10/shtd/Ubr1/Roc1a/neur/fzy/Roc2/Skp2/LUBEL/wech/CG2218/Ubr3/APC4/Hakai/elgi/ari-2/STUB1/tn/Sce/Smurf/ari-1/Trc8/Cbl/dgrn/gol/APC10/CG15141/Cdc27/sina/Ube3a/Cdc16/park/ida/mib1/CG15412/CG3894/POSH/dx/CG9934/Slip1/APC7/CG14646	50	0.581395348837209	1	1.50905990152252	NA	NA	2
hour_6	GO:0016903	oxidoreductase activity, acting on the aldehyde or oxo group of donors	31	-0.556263739994973	-1.69641066943945	0.00682756430612893	0.0341378215306447	0.023385976320074	2504	tags=48%, list=24%, signal=37%	Gapdh2/CG17560/AOX2/CG8199/CG31075/CG5065/Aldh/CG8303/CG30427/CG7470/Ssadh/CG1544/AOX1/Adh/CG8665	15	0.483870967741935	1	-1.69641066943945	NA	NA	1
hour_6	GO:0015276	ligand-gated ion channel activity	50	-0.485915257085042	-1.63645696255228	0.00757460990758976	0.0367077249367811	0.0251464782357231	2071	tags=40%, list=20%, signal=32%	Cngl/jp/Irk3/Ir62a/TrpA1/CG12344/Irk2/nAChRalpha7/Rdl/nAChRalpha6/CngA/GluClalpha/CG42260/pHCl-2/Nmdar1/nAChRbeta1/nAChRalpha5/nAChRalpha3/Irk1/Ekar	20	0.4	1	-1.63645696255228	NA	NA	1
hour_6	GO:0022834	ligand-gated channel activity	50	-0.485915257085042	-1.63645696255228	0.00757460990758976	0.0367077249367811	0.0251464782357231	2071	tags=40%, list=20%, signal=32%	Cngl/jp/Irk3/Ir62a/TrpA1/CG12344/Irk2/nAChRalpha7/Rdl/nAChRalpha6/CngA/GluClalpha/CG42260/pHCl-2/Nmdar1/nAChRbeta1/nAChRalpha5/nAChRalpha3/Irk1/Ekar	20	0.4	1	-1.63645696255228	NA	NA	3
hour_6	GO:0140097	catalytic activity, acting on DNA	112	0.331702073892961	1.46542957709809	0.00878798974734529	0.0419426783396025	0.0287326618533618	3206	tags=44%, list=31%, signal=31%	mei-W68/Sid/Trf4-2/Top3beta/mms4/gkt/mus81/Xrcc2/phr/Rad51D/Irbp/nbs/Gen/mus205/DNApol-iota/Rhau/tos/RpS3/Psf3/Mcm3/spn-A/EndoG/Ogg1/CG9272/DNApol-epsilon255/Trf4-1/CG5285/CG3358/Top3alpha/CG12018/Hel89B/CG6171/Ercc1/Blm/Xpd/rad50/RecQ4/obe/CG2990/DNApol-delta/Arp8/tam/CG33346/Mcm5/WRNexo/AlkB/polybromo/Snp/rec	49	0.4375	1	1.46542957709809	NA	NA	3
hour_6	GO:0005261	cation channel activity	104	-0.39603499409327	-1.51254436458614	0.00930814115031953	0.0437621561544874	0.0299790877582954	2186	tags=38%, list=21%, signal=30%	Shab/CG15270/pain/Cngl/jp/Irk3/Task7/CG42594/TrpA1/Ca-beta/Porin2/ppk19/eag/Irk2/nAChRalpha7/CG1688/cac/SK/CG4587/nAChRalpha6/ppk20/CngA/Sh/CG42260/slo/Pkd2/unc80/Ih/Nckx30C/Nmdar1/nAChRbeta1/nAChRalpha5/para/nAChRalpha3/trpl/CG1090/Irk1/Ekar/trp	39	0.375	1	-1.51254436458614	NA	NA	2
hour_6	GO:0061630	ubiquitin protein ligase activity	84	0.356296149952533	1.49580700769582	0.00988411724608044	0.0451231439494976	0.0309114269328221	3772	tags=58%, list=36%, signal=38%	brat/CG13344/CG8184/CG2617/CG7694/CG42797/CG6179/Topors/shtd/Ubr1/Roc1a/neur/fzy/Roc2/Skp2/LUBEL/wech/CG2218/Ubr3/APC4/Hakai/elgi/ari-2/STUB1/tn/Sce/Smurf/ari-1/Trc8/Cbl/dgrn/gol/APC10/CG15141/Cdc27/sina/Ube3a/Cdc16/park/ida/mib1/CG15412/CG3894/POSH/dx/CG9934/Slip1/APC7/CG14646	49	0.583333333333333	1	1.49580700769582	NA	NA	2
hour_6	GO:0022804	active transmembrane transporter activity	200	-0.343855272960321	-1.42754855098417	0.0103981739792037	0.0462473572938689	0.0316815647293004	2188	tags=29%, list=21%, signal=23%	Tim17a2/CG42816/CG9663/CG6125/CG5853/Dic1/CG43066/VhaAC45/CG1907/CG31121/CG33281/CG33282/CG15279/Vha36-3/CG6484/Ndae1/Vha68-2/CG11898/CG8908/DAT/NAAT1/Ent3/CG3285/CG15406/CG4607/Mdr50/Atet/kcc/st/Vha44/Oatp58Dc/Oatp33Eb/sesB/Nhe2/VGAT/Esp/CG1208/Tret1-2/Vha100-5/CG5002/CG4797/nrv2/nrv3/Mdr65/CG3164/CG1213/w/CG9664/Eaat1/Nckx30C/CG10226/Eaat2/CG17646/Gat/CG1090/Vha100-4/CG10804/Tret1-1	58	0.29	1	-1.42754855098417	NA	NA	1
hour_6	GO:0016298	lipase activity	62	-0.447998308956182	-1.57271816421917	0.01102616877389	0.0471822187150654	0.0323219877580231	1608	tags=31%, list=15%, signal=26%	CG15533/CG6675/CG10163/CG17192/CG6295/CG6271/CG31872/Lip4/Lip2/CG17292/CG17097/mag/CG6283/CG7365/Yp2/CG6296/CG5162/CG6277/Yp3	19	0.306451612903226	1	-1.57271816421917	NA	NA	1
hour_6	GO:0001047	core promoter binding	28	0.502380874320145	1.66484426252306	0.0110840767775074	0.0471822187150654	0.0323219877580231	2163	tags=36%, list=21%, signal=28%	NC2beta/Pbp45/rgr/NC2alpha/CG12219/CG8388/Trf/CG30020/CG15073/CG10366	10	0.357142857142857	1	1.66484426252306	NA	NA	1
hour_6	GO:0016407	acetyltransferase activity	73	0.363346816901075	1.4877050697879	0.0116845180136319	0.0489907658636766	0.0335609256543148	1955	tags=32%, list=19%, signal=26%	nej/CG1894/Ing3/E(Pc)/NC2beta/e(y)3/Br140/lid/AANATL2/mof/Taf12/Ada1-2/tth/CG8677/Chrac-14/Ada2a/Ada2b/Tip60/Naa60/d4/CG5599/CG10932/CG31493	23	0.315068493150685	1	1.4877050697879	NA	NA	1
hour_6	GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	83	-0.414918116463444	-1.5299751109155	0.0118199943036172	0.0489907658636766	0.0335609256543148	1708	tags=30%, list=16%, signal=25%	Men/L2HGDH/CG10638/CG3301/CG11200/CG5955/T3dh/CG12766/Men-b/CG2767/D2hgdh/CG10962/CG9512/CG7322/Mfe2/CG10863/CG2064/Drat/Sodh-1/CG9360/CG30491/CG18003/CG9331/Adh/Pdh	25	0.301204819277108	1	-1.5299751109155	NA	NA	1
hour_6	GO:0050662	coenzyme binding	144	-0.361238434692788	-1.44317871210496	0.0124059654216708	0.0507516767250171	0.0347672305050242	1777	tags=26%, list=17%, signal=22%	PH4alphaEFB/su(r)/CG7461/CG5955/cry/Dhpr/CG6638/b/CG32201/Men-b/Fmo-1/Oat/Gnmt/CG14997/Sply/D2hgdh/CG9512/CG8128/CG1544/CG3999/CG9547/Gad1/AOX1/amd/CG5009/CG15864/CG9527/Plod/ry/CG10361/GlyP/Fmo-2/CG18003/CG9331/CG18231/CG12338/CG7560/CG11236	38	0.263888888888889	1	-1.44317871210496	NA	NA	1
hour_6	GO:0022838	substrate-specific channel activity	133	-0.364770280215549	-1.44349431896891	0.0131771595900439	0.0525140037343291	0.0359745054821637	2186	tags=35%, list=21%, signal=28%	Shab/CG15270/pain/Cngl/jp/Irk3/Task7/Ir62a/CG42594/TrpA1/Ca-beta/CG10353/Porin2/tty/ppk19/CG12344/eag/Irk2/nAChRalpha7/CG1688/cac/SK/Rdl/CG4587/nAChRalpha6/ppk20/CngA/GluClalpha/Drip/Sh/CG42260/slo/Pkd2/unc80/pHCl-2/Ih/Nckx30C/Nmdar1/nAChRbeta1/nAChRalpha5/para/nAChRalpha3/trpl/CG1090/Irk1/Ekar/trp	47	0.353383458646617	1	-1.44349431896891	NA	NA	3
hour_6	GO:0019207	kinase regulator activity	55	0.393729879223857	1.51191279040892	0.0143292682926829	0.0557249322493225	0.038174139051332	2423	tags=38%, list=23%, signal=29%	CycE/ksr/RpLP1/CycT/CG41520/CycB3/CycC/CycB/Pi3K21B/Lkb1/Pdk1/mats/Cks30A/koko/CG14408/CycD/CG8060/CycK/Hexim/Atg17/Socs44A	21	0.381818181818182	1	1.51191279040892	NA	NA	1
hour_6	GO:0005085	guanyl-nucleotide exchange factor activity	79	0.350479588128552	1.45342741714451	0.0153538050734312	0.0583541455114307	0.0399752709435031	3019	tags=46%, list=29%, signal=33%	CG43658/RhoGEF64C/eEF1beta/spri/Efa6/Crag/CG3309/spg/PDZ-GEF/CG10188/Vav/Unc-89/CG14184/step/RhoGEF4/pns/ca/Trs23/Rcc1/C3G/Sos/RhoGEF2/brun/eIF2Bbeta/BHD/Rich/CG5522/ric8a/Epac/CG7369/aru/CG18659/Bet3/CG30440/RtGEF/Pura	36	0.455696202531646	1	1.45342741714451	NA	NA	2
hour_6	GO:0042054	histone methyltransferase activity	38	0.446867467393927	1.58247672153025	0.015375854214123	0.0583541455114307	0.0399752709435031	2521	tags=45%, list=24%, signal=34%	CG17440/ham/gpp/escl/CG5466/esc/Art4/Fib/trr/PR-Set7/Set2/ash1/Hmt4-20/trx/NSD/ash2/E(z)	17	0.447368421052632	1	1.58247672153025	NA	NA	1
hour_6	GO:0022824	transmitter-gated ion channel activity	28	-0.54254569189288	-1.62132458437269	0.0160241155005553	0.059383486854999	0.0406804170602332	1425	tags=32%, list=14%, signal=28%	CG12344/nAChRalpha7/Rdl/nAChRalpha6/Nmdar1/nAChRbeta1/nAChRalpha5/nAChRalpha3/Ekar	9	0.321428571428571	1	-1.62132458437269	NA	NA	3
hour_6	GO:0022835	transmitter-gated channel activity	28	-0.54254569189288	-1.62132458437269	0.0160241155005553	0.059383486854999	0.0406804170602332	1425	tags=32%, list=14%, signal=28%	CG12344/nAChRalpha7/Rdl/nAChRalpha6/Nmdar1/nAChRbeta1/nAChRalpha5/nAChRalpha3/Ekar	9	0.321428571428571	1	-1.62132458437269	NA	NA	3
hour_6	GO:0018024	histone-lysine N-methyltransferase activity	29	0.47699940582938	1.60040587558627	0.0167567567567568	0.0613764927718416	0.0420457176883125	2749	tags=55%, list=26%, signal=41%	CG17440/ham/gpp/escl/CG5466/esc/trr/PR-Set7/Set2/ash1/Hmt4-20/trx/NSD/ash2/E(z)/Su(z)12	16	0.551724137931034	1	1.60040587558627	NA	NA	1
hour_6	GO:0042393	histone binding	63	0.371739814765508	1.47328189290883	0.0175824175824176	0.0629370629370629	0.0431147799568852	2331	tags=35%, list=22%, signal=27%	CG1894/Ing3/upSET/e(y)3/Pcl/mof/Cap-D2/Phf7/tth/CG8677/trr/cal1/Tip60/Cks30A/d4/Spt6/Df31/Chro/msl-3/Caf1-105/brm/enok	22	0.349206349206349	1	1.47328189290883	NA	NA	1
hour_6	GO:0022839	ion gated channel activity	89	-0.395352499317695	-1.47447504678805	0.0188812174158095	0.0664491248887571	0.0455207037667342	2186	tags=38%, list=21%, signal=30%	Shab/CG15270/pain/Cngl/jp/Irk3/Ir62a/TrpA1/Ca-beta/CG10353/Porin2/tty/CG12344/eag/Irk2/nAChRalpha7/cac/SK/Rdl/CG4587/nAChRalpha6/CngA/GluClalpha/Sh/CG42260/slo/pHCl-2/Ih/Nmdar1/nAChRbeta1/nAChRalpha5/nAChRalpha3/Irk1/Ekar	34	0.382022471910112	1	-1.47447504678805	NA	NA	3
hour_6	GO:0019842	vitamin binding	56	-0.443839364227575	-1.52782096207248	0.0189854642539306	0.0664491248887571	0.0455207037667342	1578	tags=36%, list=15%, signal=30%	PH4alphaEFB/Cralbp/b/CG32201/FASN3/Oat/Sply/FASN1/CG1544/CG3999/Gad1/amd/CG15864/CG3556/apolpp/e/Plod/CG10361/GlyP/CG18231	20	0.357142857142857	1	-1.52782096207248	NA	NA	1
hour_6	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	71	-0.418388069214085	-1.50586695485221	0.0201128635508609	0.0690028982902334	0.0472701558880463	2013	tags=27%, list=19%, signal=22%	CG3301/CG11200/CG5955/T3dh/CG12766/Men-b/CG2767/CG10962/CG7322/Mfe2/CG10863/CG2064/Drat/Sodh-1/CG9360/CG30491/CG9331/Adh/Pdh	19	0.267605633802817	1	-1.50586695485221	NA	NA	1
hour_6	GO:0019887	protein kinase regulator activity	50	0.398354504235653	1.50567782092006	0.0202881505439577	0.0690028982902334	0.0472701558880463	2036	tags=36%, list=20%, signal=29%	CycE/ksr/RpLP1/CycT/CG41520/CycB3/CycC/CycB/Lkb1/Pdk1/mats/Cks30A/koko/CG14408/CycD/CG8060/CycK/Hexim	18	0.36	1	1.50567782092006	NA	NA	1
hour_6	GO:0022803	passive transmembrane transporter activity	141	-0.350530297683487	-1.39791440411021	0.0205913410770855	0.0690028982902334	0.0472701558880463	2186	tags=35%, list=21%, signal=28%	Shab/CG15270/pain/Cngl/shakB/jp/Irk3/Task7/Ir62a/CG42594/TrpA1/Ca-beta/CG10353/Porin2/Eglp4/tty/ppk19/CG12344/eag/Irk2/nAChRalpha7/CG1688/cac/SK/Rdl/CG4587/nAChRalpha6/ppk20/CngA/GluClalpha/Drip/Sh/CG42260/slo/Pkd2/unc80/pHCl-2/Ih/Nckx30C/Nmdar1/nAChRbeta1/nAChRalpha5/para/nAChRalpha3/trpl/CG1090/Irk1/Ekar/trp	49	0.347517730496454	1	-1.39791440411021	NA	NA	3
