Cluster	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment	count	GeneRatio	experiment_order
hour_6	D008659	Metabolic Diseases	78	-0.462963080853392	-1.69240421223527	0.0018523795953263	0.0153482880755608	0.0112349840117535	2023	tags=36%, list=19%, signal=29%	Ptth/foxo/ATPCL/AkhR/cbt/Hr38/Thor/srl/amon/Clk/sug/CG31029/FASN1/GlyS/Tret1-2/NPF/ACC/Fatp1/Ilp6/Gnpnat/Hex-C/AdipoR/GlyP/daw/CCHa2/CG17646/Tps1/Tret1-1	28	0.358974358974359	1
hour_6	D002524	Cerebellar Ataxia	11	-0.758524306560815	-1.80913477907284	0.0019150417827298	0.0154984776834877	0.0113449231681913	1162	tags=55%, list=11%, signal=49%	cac/kcc/Uba5/w/Eaat1/Gat	6	0.545454545454545	1
hour_6	D007319	Sleep Initiation and Maintenance Disorders	70	-0.473266374314704	-1.69847090361648	0.0021780165529258	0.017226130918595	0.0126095695169389	2186	tags=44%, list=21%, signal=35%	Shab/ItgaPS4/Task7/Itgbn/CG42594/IM23/qvr/Elp3/yip2/CG1688/Hsc70-3/D2hgdh/Rdl/Clk/Drs/Mtk/scb/DopEcR/Sh/Cyp6a8/Cyp6g1/Arc1/tim/Cyp6a2/Gel/if/AttB/Orcokinin/pst/Nepl15/Dop1R1	31	0.442857142857143	1
hour_6	D010048	Ovarian Cysts	21	0.605446797962424	1.86973706679638	0.00228021281986319	0.017633645806942	0.0129078714013308	1772	tags=43%, list=17%, signal=36%	grk/osk/otu/orb/Fib/nos/bam/spn-A/vas	9	0.428571428571429	1
hour_6	D063647	Fetal Alcohol Spectrum Disorders	31	-0.583156694213377	-1.78030372555328	0.00319744204636291	0.0241893441768324	0.0177066584718495	1971	tags=58%, list=19%, signal=47%	Npc1a/ATPCL/CG32751/CG15533/Gba1a/GstD4/CG17192/CG6295/CG6271/Gpo1/Gba1b/Uro/Cyp4e3/CG6283/Ilp6/ry/Cyp6a2/CG6277	18	0.580645161290323	1
hour_6	D005923	Glomerulosclerosis, Focal Segmental	23	0.586608750626193	1.85276985677708	0.0038422131147541	0.0284487268922218	0.0208245369265508	1622	tags=39%, list=16%, signal=33%	nej/mam/Apc2/Psn/H/N/fz/Apc/dsh	9	0.391304347826087	1
hour_6	D001259	Ataxia	22	-0.626524044055158	-1.77463228902694	0.00393249221694249	0.028510568572833	0.0208698051864053	1160	tags=27%, list=11%, signal=24%	Hsc70-3/AGO2/Hsp70Bc/Hsp70Bbb/Hsp70Ba/Hsp70Bb	6	0.272727272727273	1
hour_6	D019966	Substance-Related Disorders	69	-0.466259223107641	-1.67063653375111	0.00406386066763425	0.0288617043334024	0.0211268374128354	1229	tags=30%, list=12%, signal=27%	repo/nAChRalpha7/Clk/nAChRalpha6/ChAT/scb/Sik2/NPF/Syn/slo/CG4325/w/tau/tim/nAChRbeta1/nAChRalpha5/moody/para/nAChRalpha3/Adh/Dop1R1	21	0.304347826086957	1
hour_6	D009404	Nephrotic Syndrome	194	0.301377489649834	1.43426360110372	0.00493339911198816	0.0341578327444052	0.0250036162254872	2912	tags=39%, list=28%, signal=28%	nej/skd/kis/mei-W68/pyd/E(Pc)/Hsp27/osa/mam/mod(mdg4)/Psc/RhoGAP92B/Apc2/Actn/Psn/H/Amnionless/Pcl/mei-S332/Atg1/ph-d/CycT/mei-P22/esc/kto/Scm/TfIIFbeta/Hsp67Ba/MED20/N/scra/fz/Taf4/Apc/Cdk7/trr/PR-Set7/ND-75/kirre/Hsp26/dsh/MED6/ash1/Spt6/Cdk8/Cap-G/MED18/Slbp/Su(z)2/trx/Pdss2/crm/Coq3/brm/Tsp74F/RpII215/Hsf/Sce/Trpgamma/Dp/ash2/E(z)/Dl/e(y)1/TfIIEbeta/barr/EloC/psq/BEAF-32/Su(H)/Ser/ord/crb/MED17/pho	75	0.38659793814433	1
hour_6	D012327	RNA Virus Infections	65	-0.468863225697374	-1.66296705981104	0.00500588928150766	0.0341578327444052	0.0250036162254872	1474	tags=26%, list=14%, signal=23%	CG10911/AGO1/Cdk9/AGO2/Drs/Rel/Mtk/vir-1/Obp99b/Vago/phu/Gagr/AttA/DptA/AttC/DptB/Hsp68	17	0.261538461538462	1
hour_6	D007153	Immunologic Deficiency Syndromes	161	0.305404176837239	1.41460880690736	0.00624721106648818	0.0418082586757286	0.0306037465200433	2742	tags=37%, list=26%, signal=27%	nej/skd/kis/mei-W68/E(Pc)/Hsp27/osa/mam/mod(mdg4)/Psc/Apc2/Prosbeta6/Psn/H/Pcl/mei-S332/ph-d/CycT/mei-P22/esc/kto/Scm/TfIIFbeta/Hsp67Ba/MED20/N/fz/Taf4/Apc/Cdk7/trr/PR-Set7/Hsp26/dsh/MED6/ash1/Spt6/Cdk8/Cap-G/MED18/Slbp/Su(z)2/trx/crm/brm/RpII215/Hsf/Sce/Dp/ash2/E(z)/Dl/e(y)1/TfIIEbeta/barr/EloC/psq/BEAF-32/Su(H)	59	0.366459627329193	1
hour_6	D020734	Parkinsonian Disorders	129	-0.384745452172283	-1.51228692974698	0.00656308598982052	0.0426784400294334	0.0312407213766572	1673	tags=23%, list=16%, signal=20%	Ace/MED8/GstO3/DAT/Gba1a/Thor/srl/LysE/CrebA/Gal/Rim/Hsc70-3/Ldh/Prx3/Gba1b/Rel/scpr-A/Irc/Ubi-p5E/Arc1/Ubi-p63E/Hsp70Bc/CG1561/AttA/CG11459/Hsp70Bbb/DptA/Dop1R1/Hsp70Ba/Hsp70Bb	30	0.232558139534884	1
hour_6	D000782	Aneuploidy	300	0.264503427316766	1.32569267266632	0.00662251655629139	0.0426784400294334	0.0312407213766572	2651	tags=34%, list=25%, signal=26%	skd/RpL8/brat/kis/hb/Dhc64C/cid/RpS25/RpL19/RpS26/E(Pc)/borr/RpL27A/osa/dj/CycE/Psc/RpL37A/Klp10A/por/RpL32/nod/H/alphaTub67C/RpLP1/Pcl/p53/mei-S332/Atg1/fu/feo/mars/mtrm/r/dome/mof/grp/esc/kto/RpS10b/Scm/shtd/polo/UBL3/sti/rols/N/Taf8/scra/bw/CycC/Trxr-1/Sod1/aurA/cal1/lok/CycB/fzy/RnpS1/S/mei-41/yrt/RpS3/RpS12/PI4KIIIalpha/Cdk8/spn-A/upd1/Cap-G/Gprk2/Tlk/APC4/Df31/scu/Rga/Pfk/msl-3/ox/Nup98-96/upd3/Kmn1/hep/cl/Klp67A/CSN4/brm/btz/Orc1/Dronc/scrib/ash2/Blm/Nup358/E(z)/CG6961/Klp61F/Dl/car/mh/asp/chb/ari-1	102	0.34	1
hour_6	D014947	Wounds and Injuries	190	-0.353916554897528	-1.45870204496866	0.00690174425900364	0.0431602114264067	0.0315933792050527	1162	tags=18%, list=11%, signal=17%	cac/Decay/CG18265/mbc/Drs/FASN1/Rel/scb/Adgf-A/fne/ry/tim/fon/pros/Hex-C/Glt/PGRP-LF/Mmp1/CG6910/Dif/moody/Smvt/AttB/CG14642/PGRP-SD/AttA/MP1/CG9649/DptA/PGRP-SB1/Spn77Ba/CG34351/CG9631/CG31326/DptB	35	0.184210526315789	1
hour_6	D004927	Escherichia coli Infections	185	-0.355573839673965	-1.46067719373235	0.00694532137896199	0.0431602114264067	0.0315933792050527	1305	tags=20%, list=13%, signal=18%	unc-13/CAH9/cpa/cac/Decay/Ldh/Drs/FASN1/Rel/Mtk/PGRP-SA/fne/apolpp/Tep2/fon/pros/Hex-C/Glt/Ehbp1/PGRP-LF/Mmp1/CG6910/Dif/Tsf1/moody/Smvt/AttB/CG14642/PGRP-SD/AttA/Antp/GNBP3/DptA/PGRP-SB1/SPE/AttC/DptB	37	0.2	1
hour_6	D002771	Cholera	19	-0.624248470709519	-1.71241768502713	0.00761337305527971	0.0464816460217077	0.0340246773661623	2216	tags=53%, list=21%, signal=42%	imd/CG13659/Dredd/Drs/Rel/Eip71CD/Mtk/Irc/AttA/DptA	10	0.526315789473684	1
hour_6	D002545	Brain Ischemia	35	-0.530731071864321	-1.6678253444529	0.00799623706491063	0.0479774223894638	0.0351195892869033	436	tags=29%, list=4%, signal=27%	futsch/Diap2/Dcp-1/egr/repo/mbc/Hsp23/Hsp70Bbb/Hsp70Ba/Hsp70Bb	10	0.285714285714286	1
hour_6	D007674	Kidney Diseases	37	0.468337045095926	1.66124708968025	0.00864231948703652	0.0509750369743849	0.0373138504168214	1622	tags=35%, list=16%, signal=30%	nej/pyd/mam/Apc2/Psn/H/Btk29A/N/fz/Apc/Csk/kirre/dsh	13	0.351351351351351	1
hour_6	D057177	TDP-43 Proteinopathies	27	-0.56976986552165	-1.69052146156967	0.00887669464170433	0.0511410439362825	0.0374353679146412	2230	tags=33%, list=21%, signal=26%	caz/imd/Syx1A/wnd/Drs/Rel/Dif/AttC/DptB	9	0.333333333333333	1
hour_6	D060467	Disease Resistance	293	-0.322118840679258	-1.38607809401712	0.00896437839112998	0.0511410439362825	0.0374353679146412	1340	tags=34%, list=13%, signal=31%	p38b/CG31211/ZnT63C/sif/CG13708/CG13699/CG31760/CG31145/CG10936/DIP-delta/hebe/CaMKII/Nrx-1/CG32106/Atf-2/SMC3/RhoGAP100F/Cip4/CG10513/pirk/ndl/CG31030/CG31140/imd/Gadd45/jar/CG32944/dpr15/Diap2/wrapper/CG16775/Oamb/Alp12/Iml1/dpr20/Ugt303B3/CG31075/Mp/IM3/DOR/CadN/Dredd/CG32206/NAAT1/alph/sip1/pdm2/CG10469/Atf3/Ugt49C1/IM1/amon/p38c/Ac76E/AstC-R2/Rbp6/CG31663/Ank2/GNBP2/Rel/Mtk/Ubqn/Sytbeta/CG43120/PGRP-SB2/CG44837/CG14857/Syn/CadN2/Con/Cyp12a5/Dh31-R/twz/CG15385/w/sty/CG42268/Cyp12a4/CG5550/CHKov1/dnr1/Dif/CG3984/AttA/CG10226/Hs3st-A/Prat2/PKD/DptA/Syt7/PGRP-SB1/pst/sv/SPE/AttC/tsl/CG9451/fat-spondin/Ugt37A3/Dop1R1/toy	101	0.344709897610922	1
hour_6	D000014	Abnormalities, Drug-Induced	57	-0.46306308536521	-1.60900189290839	0.00963819691577699	0.0540982665595224	0.0396000620308664	1989	tags=39%, list=19%, signal=31%	CG13551/CG17560/IP3K1/foxo/AOX2/mwh/IM3/CG42335/Cp7Fb/Thor/Amyrel/hyd/GNBP2/GstE7/IM14/Cyp4e3/Hsp23/Dif/Hn/Ggamma30A/Antp/AttC	22	0.385964912280702	1
hour_6	D016891	Polycystic Kidney, Autosomal Dominant	23	-0.583609228559409	-1.66866880254638	0.0104952443424073	0.0579737306532977	0.0424369111255234	2084	tags=57%, list=20%, signal=45%	pain/Cam/rtp/TrpA1/Galphaq/inaD/Pkd2/inaC/trpl/ninaC/ninaE/trp/Arr2	13	0.565217391304348	1
hour_6	D012164	Retinal Diseases	31	-0.5392628652639	-1.64630141025283	0.0107114308553157	0.0582434052757794	0.0426343136017502	544	tags=39%, list=5%, signal=37%	Npc1a/bsf/Vps35/Atg8a/inaD/w/inaC/trpl/ninaC/ninaE/trp/Arr2	12	0.387096774193548	1
hour_6	D011778	Q Fever	10	-0.719403525734324	-1.67441438276411	0.0109289617486339	0.0583266291230893	0.0426952336593697	1667	tags=60%, list=16%, signal=50%	egr/Drs/Rel/w/AttA/DptA	6	0.6	1
hour_6	D002869	Chromosome Aberrations	498	0.237697188561124	1.24485276501992	0.0110619469026549	0.0583266291230893	0.0426952336593697	1795	tags=23%, list=17%, signal=20%	nej/skd/yellow-h/RpL8/brat/kis/cid/RpS25/mei-W68/RpL19/RpS26/E(Pc)/abd-A/RpL27A/bcd/osa/mam/grk/mod(mdg4)/CycE/twe/Psc/RpL37A/SA-2/CG10492/rho/nod/Psn/H/mus101/alphaTub67C/RpLP1/Pcl/p53/Acp26Ab/vnd/mei-S332/Atg1/fu/ttv/ph-d/feo/l(2)35Be/CG10702/otu/sev/Pgant35A/r/dati/mof/ImpE3/odd/orb/grp/RfC38/rdgB/Hmr/esc/kto/Scm/rst/sov/Grip84/Spg7/gw/Act42A/rols/N/Abd-B/Map60/baz/bw/sta/tko/mib2/kuz/ec/Duox/Ddc/Glut1/Sod1/aurA/lok/ca/Mekk1/bi/PR-Set7/Act5C/CycB/Ote/Acp63F/CG42554/S/mav/Rnmt/Roc2/flw/Rcc1/fliI/muskelin/mei-41/dsh/yrt/RpS3/ey/beat-Ia/tor/su(w[a])/PI4KIIIalpha/upd1/vas/Asap/mol	113	0.226907630522088	1
hour_6	D000435	Alcoholic Intoxication	58	-0.45654457850753	-1.59193398700082	0.0113619595691309	0.059014357165038	0.0431986522502698	1349	tags=26%, list=13%, signal=23%	fru/nAChRalpha7/cac/Clk/nAChRalpha6/ChAT/scb/brp/Syn/Inx7/tim/nAChRbeta1/nAChRalpha5/nAChRalpha3/Adh	15	0.258620689655172	1
hour_6	D002472	Cell Transformation, Viral	33	-0.526368043393042	-1.62998024508465	0.0125297383029342	0.0641227783738396	0.0469380289366884	888	tags=21%, list=9%, signal=19%	Rel/Stat92E/Sh/Hsp70Bc/DptA/Hsp70Ba/Hsp70Bb	7	0.212121212121212	1
hour_6	D025063	Chromosome Disorders	87	0.351773172575312	1.4923956959667	0.0133974579182412	0.0670216381556588	0.0490600013117647	1308	tags=28%, list=13%, signal=24%	nej/skd/kis/E(Pc)/abd-A/bcd/osa/Psc/alphaTub67C/Pcl/Atg1/fu/ttv/mof/RfC38/esc/kto/Scm/rst/rols/N/Abd-B/bw/ec	24	0.275862068965517	1
hour_6	D012734	Disorders of Sex Development	33	-0.522482399825551	-1.617947747417	0.0134813639968279	0.0670216381556588	0.0490600013117647	729	tags=27%, list=7%, signal=25%	msl-2/w/Acp36DE/Hsp70Bc/Yp2/lncRNA:roX1/v/Yp3/Hsp70Bb	9	0.272727272727273	1
hour_6	D012175	Retinoblastoma	24	0.51649817786366	1.64972417107118	0.0136774193548387	0.067038618809632	0.0490724311915636	2724	tags=54%, list=26%, signal=40%	brat/Rbf2/N/nos/pum/ash1/Rbf/trx/Dp/E(z)/Dl/psq/E2f2	13	0.541666666666667	1
hour_6	D018813	Multiple Endocrine Neoplasia Type 2a	99	0.327573790575051	1.41654982642433	0.0140743413929989	0.0680259833994948	0.0497951844606102	2796	tags=38%, list=27%, signal=28%	kis/pyd/px/RhoGAP93B/Atx2/RpL32/ksr/p53/sev/dome/RhoGAP54D/Sin3A/l(3)mbt/RasGAP1/Apc/Csk/Lk6/Dsor1/neur/stg/S/Rok/MESR4/dsh/Sos/RhoGEF2/Rbf/ebi/dlp/Jra/vap/scrib/Dl/rl/bon/Rab11/Su(H)/Mkk4	38	0.383838383838384	1
hour_6	D002177	Candidiasis	21	-0.585331476095174	-1.64080450728025	0.0143682906688687	0.0684954130515933	0.0501388081018922	1421	tags=38%, list=14%, signal=33%	Thor/IM1/Drs/lncRNA:CR43459/Dif/psh/GNBP3/DptA	8	0.380952380952381	1
hour_6	D007690	Polycystic Kidney Diseases	10	0.682612832889842	1.69935913945629	0.0154770154770155	0.0727838025135322	0.0532779195652595	1959	tags=70%, list=19%, signal=57%	Nek2/wcy/fy/dgo/dsh/pk/cos	7	0.7	1
hour_6	D006332	Cardiomegaly	33	0.46800509972839	1.62135181608334	0.0156883959967541	0.0727941574249391	0.0532854993854666	2697	tags=52%, list=26%, signal=38%	Hand/yki/RyR/SERCA/Fhos/Tgi/Nacalpha/Dsor1/Pi3K21B/Pdk1/Pi3K68D/Vinc/Mhc/rl/EcR/Mad/Cka	17	0.515151515151515	1
hour_6	D063646	Carcinogenesis	422	0.237601691170293	1.2301618451307	0.018308631211857	0.0838342587069242	0.0613668802391883	1930	tags=24%, list=19%, signal=21%	zld/brat/Nek2/osa/mam/ham/CycE/Abl/Apc2/Jarid2/pico/cno/AP-1gamma/lid/rho/Atg10/yki/Rbf2/boi/p53/eIF2alpha/SERCA/Atg1/ph-d/Mmp2/Dlg5/Pvf2/Bap111/Tab2/Vps25/dome/Tgi/wts/Drice/Vps20/grp/Krn/zfh1/AstA/Mer/ftz-f1/Ack/l(3)mbt/Su(var)3-3/Phf7/Pvf1/polo/dgo/Sin1/N/fz3/mirr/pon/Imp/baz/fz/ihog/Apc/Duox/jub/Csk/cpb/Roc1a/ana2/aurA/rictor/scaf/lok/PSR/Pez/neur/bam/stg/CycB/Cyp12d1-p/sav/Lkb1/ttk/Rok/mats/Fadd/Traf6/mei-41/dsh/ey/tor/cher/Tor/PpV/spn-A/upd1/CycD/pk/sas/spz/Atg4a/cas/nkd/Akap200/RhoGEF2/Rbf/Plp/robo2	103	0.244075829383886	1
hour_6	D012772	Shock, Septic	17	-0.607251185081269	-1.61819888950969	0.0197168857431749	0.0891100810211023	0.0652287949398268	979	tags=29%, list=9%, signal=27%	Drs/Mtk/AttA/DptA/DNaseII	5	0.294117647058824	1
hour_6	D042822	Genomic Instability	292	0.252342763957561	1.25919806488826	0.0202746893394375	0.0904563062836444	0.0662142350896611	2208	tags=29%, list=21%, signal=23%	nej/brat/cid/mei-W68/dj/CycE/Abl/Scp1/mxc/mus81/Med/Wnt5/His3.3A/RpL32/Psn/yki/CG12535/p53/ph-d/Btk29A/wge/mof/mei-P22/wts/Irbp/orb/xmas/Cap-D2/grp/Wnt4/nbs/Mer/His3.3B/l(3)mbt/Su(var)3-3/polo/Gen/Act42A/sti/N/Fib/HipHop/mei-P26/cav/dup/Csk/Glut1/aurA/Chrac-14/lok/PR-Set7/neur/bam/Act5C/CycB/kirre/sav/rhi/DNApol-iota/Lkb1/SdhA/mei-41/RpS3/Elys/RpS12/Tpi/spn-A/vas/Tnks/zyd/Myt1/Rbf/Plp/Slbp/mus304/Pfk/msl-3/spel1/Nup98-96/hep/Eno/kdn/tkv/Top3alpha	84	0.287671232876712	1
hour_6	D010243	Paralysis	99	-0.380525907891957	-1.44424537433943	0.0218503664776656	0.0962522472687042	0.0704568779159904	2594	tags=39%, list=25%, signal=30%	Rab3/eas/comt/alphaSnap/or/futsch/Syx1A/Shab/Dcp-1/Khc/stmA/TrpA1/jus/pn/eag/repo/Csas/cac/st/Rdl/sesB/Snap25/mAChR-A/Gad1/Syt1/Sh/Chc/brp/nrv2/e/eys/w/nSyb/Ubi-p63E/Cyp6a2/para/Gat/Dr/alrm	39	0.393939393939394	1
